Employer,City,State,CEI Rating
Harley-Davidson Inc.,Milwaukee,WI,45
Hartford Financial Services Group Inc. The,Hartford,CT,100
Hasbro Inc.,Pawtucket,RI,70
Hawaiian Airlines Inc.,Honolulu,HI,75
Haynes and Boone LLP,Dallas,TX,75
HCA Healthcare Inc.,Nashville,TN,85
HCL Technologies Ltd.,Santa Clara,CA,60
Health Catalyst,South Jordan,UT,70
Health Care Service Corp.,Chicago,IL,100
HealthEquity Inc.,Draper,UT,80
Hearst Corp. The,New York,NY,95
Henkel Corporation,Rocky Hill,CT,75
Henry Schein Inc.,Melville,NY,100
HERE North America LLC,Chicago,IL,55
Herrick Feinstein LLP,New York,NY,60
Hershey Co. The,Hershey,PA,100
Hertz Global Holdings Inc.,Estero,FL,90
Hess Corp.,New York,NY,90
Hewlett Packard Enterprise Co.,San Jose,CA,100
Highmark Blue Cross Blue Shield Delaware,Wilmington,DE,100
Highmark Inc.,Pittsburgh,PA,100
Highmark West Virginia,Parkersburg,WV,100
Hilti Inc.,Plano,TX,65
HILTON,McLean,VA,100
Hinshaw & Culbertson LLP,Chicago,IL,100
Hitachi Vantara,Santa Clara,CA,95
HKS INC.,Dallas,TX,100
Hogan Lovells US LLP,Washington DC,DC,100
Holland & Hart LLP,Denver,CO,100
Holland & Knight LLP,Miami,FL,100
HollyFrontier Corp.,Dallas,TX,5
Home Depot Inc. The,Atlanta,GA,45
Honeywell International Inc.,Charlotte,NC,100
Horizon Blue Cross Blue Shield of New Jersey,Newark,NJ,90
Horizon Media Inc.,New York,NY,85
Hormel Foods Corp.,Austin,MN,100
Host Hotels & Resorts Inc.,Bethesda,MD,60
Houghton Mifflin Harcourt Co.,Boston,MA,90
Howard & Howard Attorneys PLLC,Royal Oak,MI,60
Howmet Aerospace,Pittsburgh,PA,85
HP Inc.,Palo Alto,CA,90
HSBC USA,New York,NY,100
Hughes Hubbard & Reed LLP,New York,NY,85
Humana Inc.,Louisville,KY,90
Huntington Bancshares Inc.,Columbus,OH,100
Huntington Ingalls Industries,Newport News,VA,80
Hunton Andrews Kurth LLP,Richmond,VA,90
Huron Consulting Group Inc.,Chicago,IL,100
Husch Blackwell LLP,St. Louis,MO,100
Hyatt Hotels Corp.,Chicago,IL,100
Hyland Software Inc.,Westlake,OH,80
Hypertherm Inc.,Hanover,NH,70
Hyundai Motor America,Fountain Valley,CA,55
Hyve Solutions Corporation,Fremont,CA,60
IAC Inc.,New York,NY,85
IBM Corp.,Armonk,NY,100
Icahn Enterprises LP,New York,NY,0
Ice Miller LLP,Indianapolis,IN,90
ICF,Fairfax,VA,55
IGT,Providence,RI,100
iHeartMedia Inc.,San Antonio,TX,45
IHG Hotels & Resorts,Atlanta,GA,100
IKEA Holding US Inc.,Conshohocken,PA,85
Illinois Tool Works Inc.,Glenview,IL,100
Illumina,San Diego,CA,100
Impellam North America,Atlanta,GA,40
Impossible Foods,Redwood City,CA,90
Indeed Inc.,Austin,TX,100
Infoblox,Santa Clara,CA,45
Informa PLC,Sarasota,FL,90
Infosys Limited Inc.,Richardson,TX,100
Ingersoll-Rand Company,Davidson,NC,50
Ingram Micro,Irvine,CA,95
Ingredion Inc.,Westchester,IL,100
Inmar Inc.,Winston Salem,NC,30
Insight Enterprises Inc.,Chandler,AZ,100
Instacart,San Francisco,CA,100
Integral Ad Science Inc.,New York,NY,60
Intel Corp.,Santa Clara,CA,100
Intercontinental Exchange,Atlanta,GA,5
International Flavors & Fragrances,New York,NY,85
Interpublic Group of Companies Inc.,New York,NY,100
Intuit Inc.,Mountain View,CA,100
Invesco Ltd.,Atlanta,GA,70
Invitation Homes,Dallas,TX,75
IQVIA Holdings,Durham,NC,5
Iron Mountain Inc.,Boston,MA,90
J. Crew Group LLC,New York,NY,70
J. M. Smucker Co.,Orrville,OH,100
J.B. Hunt Transport,Lowell,AR,45
J.C. Penney Co. Inc.,Plano,TX,80
Jabil Circuit Inc.,St. Petersburg,FL,70
Jackson Financial Inc.,Lansing,MI,70
Jackson Lewis PC,New York,NY,100
Jacobs Engineering Group Inc.,Dallas,TX,100
Janus Henderson Investors,Denver,CO,100
Jefferies Group,New York,NY,5
Jenner & Block LLP,Chicago,IL,100
Jenner & Block LLP,Long Island City,NY,70
JLL,Chicago,IL,90
John Hancock Financial Services Inc.,Boston,MA,85
John Wiley & Sons Inc.,Hoboken,NJ,90
Johnson & Johnson,New Brunswick,NJ,100
Johnson Controls Inc.,Milwaukee,WI,100
Johnson Financial Group,Racine,WI,100
JPMorgan Chase & Co.,New York,NY,100
JSX,Dallas,TX,90
K&L Gates LLP,Pittsburgh,PA,100
Kaiser Permanente,Oakland,CA,95
Kantar LLC,New York,NY,80
Katten Muchin Rosenman LLP,Chicago,IL,100
KB Home,Los Angeles,CA,15
KBR Inc.,Houston,TX,5
Kearney,Chicago,IL,100
Kelley Drye & Warren LLP,New York,NY,90
Kellogg Co.,Battle Creek,MI,100
Kelly Services Inc.,Troy,MI,75
Kenneth Cole Productions Inc.,New York,NY,30
Kering Americas Inc.,New York,NY,85
Keurig Dr Pepper Inc.,Frisco,TX,100
KeyCorp,Cleveland,OH,100
Keysight Technologies,Santa Rosa,CA,75
Kilpatrick Townsend & Stockton LLP,Atlanta,GA,85
Kimberly-Clark Corp.,Irving,TX,100
Kimco Realty Corp.,Jericho,NY,100
Kin + Carta,Chicago,IL,80
Kinder Morgan Inc.,Houston,TX,5
King & Spalding LLP,Atlanta,GA,100
Kirkland & Ellis LLP,Chicago,IL,100
KKR & Co. LP,New York,NY,100
KLA Corporation,Milpitas,CA,100
Kobre & Kim,New York,NY,100
Kohler Co.,Kohler,WI,100
Kohl's Corp.,Menomonee Falls,WI,95
Komatsu Mining Corp.,Milwaukee,WI,60
Korn Ferry,Los Angeles,CA,100
KPMG LLP,New York,NY,100
Kraft Heinz Company The,Chicago,IL,100
Kramer Levin Naftalis & Frankel LLP,New York,NY,90
Kroger Co. The,Cincinnati,OH,85
Kroll LLC,New York,NY,90
Kutak Rock LLP,Omaha,NE,100
L.L. Bean Inc.,Freeport,ME,90
L3 Harris Technologies,Melbourne,FL,100
Laboratory Corporation of America Holdings,Burlington,NC,85
Laclede Group Inc. The,St. Louis,MO,15
Lam Research Corp.,Fremont,CA,100
Land O'Lakes Inc.,Arden Hills,MN,75
Lands' End Inc.,Dodgeville,WI,90
Landstar System Inc.,Jacksonville,FL,5
Lane Powell PC,Seattle,WA,100
Las Vegas Sands Corp.,Las Vegas,NV,40
Latham & Watkins LLP,New York,NY,95
Lathrop GPM,Kansas City,MO,95
Lear Corp.,Southfield,MI,35
Leidos Holdings,Reston,VA,95
LendingClub,San Francisco,CA,90
Lendlease Americas Inc.,New York,NY,95
Lennar Corp.,Miami,FL,5
Lenovo Inc (U.S.),Morrisville,NC,90
Leo Burnett Company Inc.,Chicago,IL,55
Leslie's,Phoenix,AZ,90
Levi Strauss & Co.,San Francisco,CA,100
Lexmark International Inc.,Lexington,KY,100
Liberty Media Corp.,Englewood,CO,5
Liberty Mutual Group,Boston,MA,100
Lidl US,Arlington,VA,55
Lincoln National Corp.,Radnor,PA,100
Linde,Danbury,CT,65
LinkedIn,Sunnyvale,CA,100
Linklaters,New York,NY,65
Lions Gate Entertainment Corp.,Santa Monica,CA,90
Lithia Motors Inc.,Medford,OR,5
Littler Mendelson PC,San Francisco,CA,100
Live Nation Entertainment Inc.,Beverly Hills,CA,90
LIXIL Americas,Piscataway,NJ,45
LKQ Corp.,Chicago,IL,90
Locke Lord LLP,Dallas,TX,85
Lockheed Martin Corp.,Bethesda,MD,100
Loeb & Loeb LLP,Los Angeles,CA,100
Loews Corp.,New York,NY,100
Logitech,Newark,CA,60
Lord Abbett & Co. LLC,Jersey City,NJ,100
L'Oréal USA Inc.,New York,NY,85
Lowenstein Sandler LLP,New York,NY,100
Lowe's Companies Inc.,Mooresville,NC,100
LPL Financial Holdings Inc.,Boston,MA,100
Lubrizol Corp.,Wickliffe,OH,75
Lumen Technologies,Monroe,LA,100
Lumentum Operations LLC,San Jose,CA,30
Lyft Inc.,San Francisco,CA,100
M&T Bank Corp.,Buffalo,NY,95
Macmillan Learning,New York,NY,80
Macmillan Publishing Group,New York,NY,85
Macquarie Group Ltd.,New York,NY,100
Macy's Inc.,Cincinnati,OH,100
Mallinckrodt LLC,Hazelwood,MO,60
Manatt Phelps & Phillips LLP,Los Angeles,CA,100
ManpowerGroup,Milwaukee,WI,100
Marathon Oil Corp.,Houston,TX,25
Marathon Petroleum Corp.,Findlay,OH,100
Markel Corporation,Glen Allen,VA,5
Marriott International Inc.,Bethesda,MD,100
Mars Inc.,Hackettstown,NJ,100
Marsh & McLennan Companies Inc.,New York,NY,100
Masco Corp.,Livonia,MI,75
Massachusetts Mutual Life Insurance Co.,Springfield,MA,100
MasTec Inc.,Coral Gables,FL,5
Mastercard,Purchase,NY,100
Match Group Inc.,Dallas,TX,85
Mathematica Policy Research,Princeton,NJ,100
Mattel Inc.,El Segundo,CA,100
Mayer Brown LLP,Chicago,IL,85
McCarter & English LLP,Newark,NJ,70
McCormick & Company Inc.,Hunt Valley,MD,55
McDermott Will & Emery LLP,Chicago,IL,100
McDonald's Corp.,Chicago,IL,100
McGraw Hill LLC,New York,NY,100
McGuireWoods LLP,Richmond,VA,60
McKesson Corp.,Irving,TX,100
McKinsey & Co. Inc.,New York,NY,100
McKinstry Co. LLC,Seattle,WA,100
Medallia Inc.,Pleasanton,CA,100
Medidata Solutions Inc.,New York,NY,80
Medtronic PLC,Minneapolis,MN,100
Meijer Inc.,Grand Rapids,MI,75
Mercedes-Benz Financial Services USA LLC (MBFS),Farmington Hills,MI,75
Merck,Rahway,NJ,95
MERGE,Chicago,IL,85
Mesirow Financial Holdings Inc.,Chicago,IL,90
Messer North America Inc.,Bridgewater Township,NJ,100
Meta Platforms Inc.,Menlo Park,CA,100
MetLife Inc.,New York,NY,95
MFS Investment Management,Boston,MA,90
MGM Resorts International,Las Vegas,NV,85
Michael Best & Friedrich LLP,Milwaukee,WI,100
Michael Page International Inc.,New York,NY,100
Michelin North America Inc.,Greenville,SC,95
Micron Technology Inc.,Boise,ID,100
Microsoft Corp.,Redmond,WA,100
Milbank LLP,New York,NY,100
MillerKnoll,Zeeland,MI,100
Mintz Levin Cohn Ferris Glovsky & Popeo PC,Boston,MA,100
Moderna Inc.,Cambridge,MA,100
Modernizing Medicine Inc.,Boca Raton,FL,25
Molina Healthcare Inc.,Long Beach,CA,70
Molson Coors Beverage Company,Chicago,IL,100
Momentive,San Mateo,CA,100
Mondelez International Inc.,Chicago,IL,95
Montgomery McCracken Walker & Rhoads LLP,Philadelphia,PA,65
Moody's Corp.,New York,NY,100
Moore & Van Allen PLLC,Charlotte,NC,100
Morgan Stanley,New York,NY,100
Morgan Lewis & Bockius LLP,Philadelphia,PA,100
Morningstar Inc.,Chicago,IL,100
Morris Manning & Martin LLP,Atlanta,GA,100
Morrison & Foerster LLP,San Francisco,CA,100
Mosaic Co.,Tampa,FL,90
Motive Inc.,San Francisco,CA,75
Motorola Solutions Inc.,Chicago,IL,95
MSL,New York,NY,100
Munger Tolles & Olson LLP,Los Angeles,CA,100
Munich-American Holding Corporation,Princeton,NJ,85
Murphy USA,El Dorado,AR,5
Mutual of Omaha Insurance,Omaha,NE,70
NASDAQ Inc.,New York,NY,100
National Cable Communications LLC dba Ampersand,New York,NY,30
National Fuel Gas Company,Williamsville,NY,75
National Grid USA,Waltham,MA,100
National Railroad Passenger Corporation,Washington DC,DC,100
Nationwide,Columbus,OH,100
Navient,Wilmington,DE,65
Navistar International Corp.,Lisle,IL,20
NCR Corp.,Atlanta,GA,95
Nelson Mullins Riley & Scarborough LLP,Columbia,SC,70
Nestle Health Science,Hoboken,NJ,100
Nestle Purina PetCare Co.,St. Louis,MO,100
Nestlé USA Inc.,Arlington,VA,100
NetApp Inc.,San Jose,CA,85
Netflix Inc.,Los Gatos,CA,65
Neuberger Berman Group LLC,New York,NY,100
New Belgium Brewing Company,Fort Collins,CO,100
New Relic Inc.,San Francisco,CA,55
New York Life Insurance Company,New York,NY,100
New York Times Co.,New York,NY,25
Newell Brands Inc.,Atlanta,GA,100
Newfront Insurance Holdings Inc.,San Francisco,CA,95
Newmark Group Inc.,New York,NY,65
Newmont Corp.,Denver,CO,80
News Corp.,New York,NY,5
NextEra Energy Inc.,Juno Beach,FL,100
NextGen Healthcare Inc.,Atlanta,GA,95
NextRoll Inc.,San Francisco,CA,40
NFP,New York,NY,45
Nielsen,New York City,NY,50
NielsenIQ,Chicago,IL,50
Nike Inc.,Beaverton,OR,100
Nissan North America Inc.,Franklin,TN,90
Nixon Peabody LLP,Boston,MA,100
Nokia Inc.,Irving,TX,70
Nomura,New York,NY,100
Nordic Consulting Partners Inc.,Madison,WI,45
Nordstrom Inc.,Seattle,WA,100
Norfolk Southern Corp.,Atlanta,GA,50
North Highland,Atlanta,GA,80
Northern Trust Corp.,Chicago,IL,100
Northfield Park Associates LLC,Northfield,OH,30
Northrop Grumman Corp.,Falls Church,VA,100
Northwestern Mutual Life Insurance,Milwaukee,WI,100
Norton Rose Fulbright,Houston,TX,95
Novartis Pharmaceuticals Corporation,East Hanover,NJ,100
Novo Nordisk Inc.,Plainsboro,NJ,100
NRG Energy Inc.,Houston,TX,55
NTT DATA Services LLC,Plano,TX,95
Nuance Communications,Burlington,MA,65
Nucor Corp.,Charlotte,NC,0
Numerator,Chicago,IL,100
nVent Electric PLC,Minneapolis,MN,50
NVIDIA Corp.,Santa Clara,CA,95
NVR Inc.,Reston,VA,5
Oaktree Capital Management LP,Los Angeles,CA,70
Occidental Petroleum,Houston,TX,95
Ocean Spray Cranberries Inc.,Lakeville-Middleboro,MA,90
Ogilvy Group Inc.,New York,NY,55
Ogletree Deakins Nash Smoak & Stewart,Greenville,SC,90
O-I Glass,Perrysburg,OH,90
Okta Inc.,San Francisco,CA,85
Old National Bank,Evansville,IN,55
Old Republic International,Chicago,IL,100
Olin Corporation,Clayton,MO,5
Olympus Corporation of the Americas,Center Valley,PA,90
O'Melveny & Myers LLP,Los Angeles,CA,100
Omnicom Group,New York,NY,100
ONE Gas Inc.,Tulsa,OK,55
ONEOK Inc.,Tulsa,OK,75
Opendoor Technologies,Tempe,AZ,5
Options Clearing Corporation,Chicago,IL,90
Oracle Corp.,Austin,TX,100
O'Reilly Automotive Inc.,Springfield,MO,5
Organon,Jersey City,NJ,85
Orrick Herrington & Sutcliffe LLP,New York,NY,100
Oscar Health Inc.,New York,NY,55
Oshkosh Corporation,Oshkosh,WI,100
Otis Worldwide Corporation,Farmington,CT,80
Otsuka America Pharmaceutical Inc.,Rockville,MD,100
Overstock.com Inc.,Midvale,UT,75
Ovintiv USA Inc.,Denver,CO,5
Owens Corning,Toledo,OH,85
Paccar Inc.,Bellevue,WA,80
Pacific Life Insurance Co.,Newport Beach,CA,80
Packaging Corporation of America,Lake Forest,IL,5
Palo Alto Networks,Santa Clara,CA,85
Panasonic Corporation of North America,Newark,NJ,100
Panera Bread Co.,St. Louis,MO,90
Papa John's International Inc.,Atlanta,GA,70
Paramount,New York,NY,100
Paramount Global,New York,NY,5
Parexel International Corp.,Newton,MA,80
Pariveda Solutions Inc.,Dallas,TX,100
Parker Hannifin Corp.,Cleveland,OH,5
Parsons Corporation,Centreville,VA,100
Patagonia Inc.,Ventura,CA,70
Patterson Belknap Webb & Tyler LLP,New York,NY,70
Patterson Companies (Patterson Dental Supply),St. Paul,MN,60
Paul Hastings LLP,Los Angeles,CA,100
Paul Weiss Rifkind Wharton & Garrison LLP,New York,NY,95
PayPal Holdings Inc.,San Jose,CA,100
PBF Energy,Parsippany,NJ,5
Peabody,St. Louis,MO,40
Peapod Digital Labs LLC,Chicago,IL,90
Pearson,Hoboken,NJ,90
Pegasystems,Cambridge,MA,85
Peloton Interactive Inc.,New York,NY,100
Penske Automotive Group Inc.,Bloomfield Hills,MI,5
PepsiCo Inc.,Purchase,NY,100
Performance Food Group Co.,Richmond,VA,5
Perkins and Will Inc.,Chicago,IL,100
Perkins Coie LLP,Seattle,WA,100
Pernod Ricard USA LLC,New York,NY,100
Petco Health & Wellness Inc.,San Diego,CA,95
Peter Kiewit Sons' Inc.,Omaha,NE,5
PetSmart LLC,Phoenix,AZ,100
Pfizer Inc.,New York,NY,100
PG&E Corp.,Oakland,CA,85
PGA TOUR Inc.,Ponte Vedra Beach,FL,100
Philip Morris International Inc.,Stamford,CT,70
Philips,Cambridge,MA,90
Phillips 66,Houston,TX,70
Pillsbury Winthrop Shaw Pittman LLP,New York,NY,100
PIMCO LLC,Newport Beach,CA,100
Pinnacle West Capital,Phoenix,AZ,50
Pinnacol Assurance,Denver,CO,45
Pinterest Inc.,San Francisco,CA,100
Pioneer Natural Resources USA Inc.,Irving,TX,85
Piper Sandler & Co.,Minneapolis,MN,100
Pitney Bowes Inc.,Stamford,CT,100
Plains GP Holdings,Houston,TX,5
PNC Financial Services Group Inc. The,Pittsburgh,PA,95
PNM Resources Inc.,Albuquerque,NM,20
Point B Inc.,Seattle,WA,95
Point32Health Inc.,Canton,MA,100
Polaris Industries Inc.,Medina,MN,5
Polsinelli,Kansas City,MO,90
Porter Wright Morris & Arthur LLP,Columbus,OH,85
Portland General Electric Co.,Portland,OR,100
PPG Industries Inc.,Pittsburgh,PA,100
PPL Corp.,Allentown,PA,90
PricewaterhouseCoopers LLP,New York,NY,100
Prime Therapeutics LLC,Eagan,MN,50
Principal Financial Group,Des Moines,IA,90
Privilege Underwriters Reciprocal Exchange (PURE Insurance),White Plains,NY,25
Procter & Gamble Co.,Cincinnati,OH,100
Progressive Corp. The,Mayfield Village,OH,85
Prologis Inc. (PLD),San Francisco,CA,45
PROS,Houston,TX,55
Proskauer Rose LLP,New York,NY,100
Prudential Financial Inc.,Newark,NJ,100
Prysmian Cables and Systems USA LLC,Highland Heights,KY,95
PTC Inc.,Boston,MA,95
Public Consulting Group LLC,Boston,MA,55
Public Service Enterprise Group,Newark,NJ,100
Publicis Health,New York,NY,95
Publicis Media,New York,NY,95
Publicis NY,New York,NY,60
Publicis Sapient,Boston,MA,85
Publix Super Markets Inc.,Lakeland,FL,0
PulteGroup Inc.,Atlanta,GA,40
Pure Storage Inc.,Mountain View,CA,95
PVH Corp.,New York,NY,80
Pyxus International Inc.,Morrisville,NC,15
QIAGEN LLC,Germantown,MD,100
Quaintance-Weaver Management LLC,Greensboro,NC,65
Qualcomm Inc.,San Diego,CA,55
Quality Building Services Corp.,New York,NY,100
Quality Protection Services Inc.,New York,NY,100
Qualtrics International Inc.,Provo,UT,75
Quanta Services,Houston,TX,65
Quantcast Corp.,San Francisco,CA,60
Quarles & Brady LLP,Milwaukee,WI,100
Quest Diagnostics Inc.,Secaucus,NJ,100
Quickbase LLC.,Boston,MA,55
Quinn Emanuel Urquhart & Sullivan LLP,Los Angeles,CA,90
Qurate Retail Group,West Chester,PA,100
R.R. Donnelley & Sons Co.,Chicago,IL,45
R1 RCM Inc.,Murray,UT,100
Rackspace Technology,San Antonio,TX,95
Radian Group Inc.,Wayne,PA,90
Ralph Lauren Corp.,New York,NY,75
Ramboll US Corporation,Arlington,VA,95
Randstad,Atlanta,GA,100
RAPID7,Boston,MA,90
Raymond James Financial Inc.,St. Petersburg,FL,100
RBC Capital Markets LLC,New York,NY,95
RBC Wealth Management,Minneapolis,MN,100
RE/MAX Holdings Inc.,Denver,CO,40
Re:Sources USA Inc.,Long Island City,NY,55
Reckitt,Parsippany,NJ,100
Recreational Equipment Inc.,Sumner,WA,95
Red Hat Inc.,Raleigh,NC,60
Red Ventures,Fort Mill,SC,100
Redfin Corp.,Seattle,WA,65
Reed Smith LLP,Pittsburgh,PA,100
Regal Entertainment Group,Knoxville,TN,25
Regeneron Pharmaceuticals,Tarrytown,NY,85
Regions Financial Corp.,Birmingham,AL,100
Reinhart Boerner Van Deuren s.c.,Milwaukee,WI,95
Reinsurance Group of America Inc.,Chesterfield,MO,70
Reliance Steel & Aluminum Co.,Los Angeles,CA,5
Relias LLC,Morrisville,NC,100
Relx Inc.,New York,NY,100
Renewable Energy Systems Americas Inc.,Denver,CO,75
Replacements Ltd.,McLeansville,NC,100
Republic Services Inc.,Phoenix,AZ,45
Restaurant Brands International,Miami,FL,100
Retail Business Services,Quincy,MA,95
Reynolds American Inc.,Winston-Salem,NC,85
Rightpoint Consulting LLC,Chicago,IL,60
RingCentral Inc.,Belmont,CA,95
Riot Games Inc.,Los Angeles,CA,95
Rite Aid Corp.,Philadelphia,PA,60
Rivian Automotive,Irvine,CA,100
Robert Bosch LLC,Farmington Hills,MI,60
Robert Half,Menlo Park,CA,65
Robert W. Baird & Co. Incorporated,Milwaukee,WI,100
Robins Kaplan LLP,Minneapolis,MN,90
Roche Diagnostics Corp.,Indianapolis,IN,100
Rocket Companies Inc.,Detroit,MI,5
Rockland Trust Co.,Rockland,MA,100
Rockwell Automation Inc.,Milwaukee,WI,100
Rolls-Royce North America (USA) Holdings Co.,Reston,VA,95
Roman Health Ventures Inc.,New York,NY,65
Roper Industries Inc.,Sarasota,FL,0
Ropes & Gray LLP,Boston,MA,100
Ross Stores Inc.,Dublin,CA,100
Royal Caribbean Group,Miami,FL,85
RS Americas Inc.,Fort Worth,TX,95
RSM US LLP,Chicago,IL,100
RTX,Waltham,MA,100
Rue Gilt Groupe,Boston,MA,80
Ryder System Inc.,Miami,FL,25
S&C Electric Company,Chicago,IL,100
S&P Global Inc.,New York,NY,90
S.C. Johnson & Son Inc.,Racine,WI,100
Saatchi & Saatchi North America Inc.,New York,NY,60
Sabre Corporation,Southlake,TX,95
SageSure Insurance Managers LLC,Jersey City,NJ,35
Saint-Gobain Corp.,Malvern,PA,90
Saks Inc.,New York,NY,25
Salesforce,San Francisco,CA,100
Sally Beauty Holdings Inc.,Denton,TX,25
Samsara Inc.,San Francisco,CA,75
Samsung Electronics America Inc.,Ridgefield Park,NJ,100
Sanderson Farms Inc.,Laurel,MS,25
Sandia National Laboratories,Albuquerque,NM,85
Sanmina-SCI,San Jose,CA,5
Sanofi,Bridgewater,NJ,100
Santander US,Boston,MA,100
SAP America Inc.,Newtown Square,PA,100
Sarepta Therapeutics,Cambridge,MA,95
SAS Institute Inc.,Cary,NC,100
Saul Ewing LLP,Philadelphia,PA,100
SBE,Los Angeles,CA,15
Schneider Electric USA Inc.,Boston,MA,100
Schnuck Markets Inc.,St. Louis,MO,45
Scholastic Corp.,New York,NY,65
Schulte Roth & Zabel LLP,New York,NY,100
Science Applications International Corp.,Reston,VA,85
ScionHealth,Louisville,KY,60
Scotiabank USA,New York,NY,100
Scotts Miracle-Gro Company,Marysville,OH,100
Seaboard Corp.,Merriam,KS,0
Seacoast National Bank,Stuart,FL,90
Seagate Technology plc,Fremont,CA,100
Sealed Air Corp.,Charlotte,NC,60
Securian Financial Group Inc.,St. Paul,MN,100
Seismic Software Inc.,San Diego,CA,65
Selective Insurance Group,Branchville,NJ,55
Sempra,San Diego,CA,95
Sensata Technologies Inc.,Attleboro,MA,60
Sephora,San Francisco,CA,100
Serco Inc.,Herndon,VA,35
Service Corporation International,Houston,TX,70
ServiceNow,Santa Clara,CA,100
ServiceSource International Inc.,Denver,CO,15
Seyfarth Shaw LLP,Chicago,IL,100
Shake Shack Inc.,New York,NY,100
SharkNinja Operating LLC,Needham,MA,20
Shearman & Sterling LLP,New York,NY,100
Shell USA Inc.,Houston,TX,100
Sheppard Mullin Richter & Hampton LLP,Los Angeles,CA,100
Sherwin-Williams Co. The,Cleveland,OH,65
SHI International Corp,Somerset,NJ,40
Shook Hardy & Bacon LLP,Kansas City,MO,100
Shure Incorporated,Niles,IL,100
Shutterstock Inc.,New York,NY,100
Sidley Austin LLP,Chicago,IL,100
Siemens Corp.,Washington DC,DC,90
Siemens Healthineers USA,Tarrytown,NY,40
Siemens Medical Solutions USA Inc.,Malvern,PA,100
Signet Jewelers,Akron,OH,95
Simpson Thacher & Bartlett LLP,New York,NY,100
Sirius XM Radio Inc.,New York,NY,95
Skadden Arps Slate Meagher & Flom LLP,New York,NY,100
Skidmore Owings & Merrill LLP,New York,NY,100
SkyWest Inc.,St. George,UT,25
Slalom,Seattle,WA,100
SLM Corp. (Sallie Mae),Newark,DE,70
Smartsheet,Bellevue,WA,100
Snap Inc.,Santa Monica,CA,75
Snell & Wilmer,Phoenix,AZ,60
Social Finance Inc.,Cottonwood Heights,UT,90
Societé Générale,New York,NY,100
Sodexo Inc.,Gaithersburg,MD,100
Softchoice Corp.,Chicago,IL,100
Software AG USA Inc.,Reston,VA,50
Sonepar USA,North Charleston,SC,100
Sonic Automotive Inc.,Charlotte,NC,0
Sonoco Products Company,Hartsville,SC,45
SONOS INC.,Santa Barbara,CA,100
Sony Corporation of America,New York,NY,65
Sony Electronics Inc.,San Diego,CA,95
Sony Interactive Entertainment LLC,San Mateo,CA,100
Sony Music Entertainment,New York,NY,100
Sony Pictures Entertainment Inc.,Culver City,CA,65
Southeastern Grocers Inc.,Jacksonville,FL,70
Southern Co.,Atlanta,GA,100
Southern Graphic Systems LLC,Louisville,KY,55
Southwest Airlines Co.,Dallas,TX,100
Southwestern Energy Co.,Spring,TX,5
SPARC Group LLC,Lyndhurst,NJ,80
Spark Therapeutics Inc.,Philadelphia,PA,35
Sparq,Atlanta,GA,55
SpartanNash,Byron Center,MI,20
Spirit AeroSystems Inc.,Wichita,KS,5
Splunk Inc.,San Francisco,CA,100
Spotify USA Inc.,New York,NY,85
Square Inc.,San Francisco,CA,55
Squarespace,New York,NY,80
Squire Patton Boggs,Cleveland,OH,100
Spencer Stuart,Chicago,IL,100
Standard Chartered,New York,NY,100
Standard Insurance Co.,Portland,OR,90
Stanley Black & Decker Inc.,New Britain,CT,90
Staples Inc.,Framingham,MA,80
Starbucks Corp.,Seattle,WA,80
State Farm Group,Bloomington,IL,100
State Street,Boston,MA,95
Steel Dynamics Inc.,Fort Wayne,IN,10
Steelcase Inc.,Grand Rapids,MI,100
Stellantis,Auburn Hills,MI,90
Steptoe & Johnson LLP,Washington DC,DC,90
Stinson LLP,Kansas City,MO,100
Stoel Rives LLP,Portland,OR,80
StoneX Group,New York,NY,0
Stryker Corp.,Kalamazoo,MI,95
Subaru of America Inc.,Cherry Hill,NJ,80
Suffolk Construction Company Inc.,Boston,MA,50
Sullivan & Cromwell LLP,New York,NY,50
Sumitomo Mitsui Banking Corporation,New York,NY,95
Sun Life,Wellesley Hills,MA,100
Sunrun Inc.,San Francisco,CA,60
Sunset Aviation LLC dba Solairus Aviation,Petaluma,CA,30
Supervalu Inc.,Eden Prairie,MN,25
Sweetgreen Inc.,Los Angeles,CA,100
Symbotic Inc.,Wilmington,MA,95
Synchrony,Stamford,CT,100
Syneos Health,Morrisville,NC,95
SYSCO Corp.,Houston,TX,75
T. Rowe Price Associates Inc.,Baltimore,MD,100
Tailored Brands Inc.,Houston,TX,5
Takeda Pharmaceuticals USA Inc.,Lexington,MA,100
Tapestry Inc.,New York,NY,95
Targa Resources Corp.,Houston,TX,0
Target Corp.,Minneapolis,MN,95
Taylor Morrison Home,Scottsdale,AZ,0
TD Bank N.A.,Cherry Hill,NJ,100
TD Securities (USA) LLC,New York,NY,100
TD SYNNEX Corp.,Clearwater,FL,60
TD SYNNEX Corporation,Fremont,CA,100
TDS Telecommunications LLC,Madison,WI,85
TE Connectivity Inc.,Berwyn,PA,85
TEGNA Inc.,McLean,VA,90
Teladoc Health Inc.,Mountain View,CA,80
Teleflex,Wayne,PA,90
TelevisaUnivision,Miami,FL,85
TENET Healthcare Corporation,Dallas,TX,60
Tenneco Inc.,Lake Forest,IL,65
Teradata Corp.,San Diego,CA,100
Terex Corp.,Norwalk,CT,100
Tesla Inc.,Palo Alto,CA,55
