Employer,City,State,CEI Rating
NextEra Energy Inc.,Juno Beach,FL,70
Nielsen Co. The,New York,NY,90
NII Holdings,Reston,VA,15
Nike Inc.,Beaverton,OR,90
NiSource Inc.,Merrillville,IN,15
Nissan North America Inc.,Franklin,TN,80
Nixon Peabody LLP,Boston,MA,100
Nordstrom Inc.,Seattle,WA,95
Norfolk Southern Corp.,Norfolk,VA,85
Nortel Networks Corp.,Richardson,TX,15
Northeast Utilities,Springfield,MA,30
Northern Trust Corp.,Chicago,IL,100
Northrop Grumman Corp.,Falls Church,VA,85
Northwestern Mutual Life Insurance,Milwaukee,WI,100
Norton Rose Fulbright,Houston,TX,100
Novartis Pharmaceuticals Corp.,East Hanover,NJ,90
NRG Energy Inc.,Princeton,NJ,100
Nucor Corp.,Charlotte,NC,70
NuStar Energy LP,San Antonio,TX,15
NV Energy Inc.,Las Vegas,NV,15
NVIDIA Corp.,Santa Clara,CA,100
NYSE Euronext Inc.,New York,NY,100
Occidental Petroleum,Los Angeles,CA,40
Office Depot Inc.,Boca Raton,FL,100
Ogilvy Group Inc. The,New York,NY,100
Ogletree Deakins Nash Smoak & Stewart,Greenville,SC,75
Old Republic International,Chicago,IL,40
O'Melveny & Myers LLP,Los Angeles,CA,100
Omnicare,Cincinnati,OH,65
Omnicom Group,New York,NY,100
ONEOK Inc.,Tulsa,OK,65
Oracle Corp.,Redwood City,CA,100
Orbitz Worldwide Inc.,Chicago,IL,100
O'Reilly Automotive Inc.,Springfield,MO,15
Orrick Herrington & Sutcliffe LLP,San Francisco,CA,100
Oshkosh Corp.,Oshkosh,WI,15
Outerwall Inc.,Bellevue,WA,90
Overstock.com Inc.,Salt Lake City,UT,80
Owens & Minor Inc.,Mechanicsville,VA,85
Owens Corning,Toledo,OH,100
Owens-Illinois Inc.,Perrysburg,OH,15
Paccar Inc.,Bellevue,WA,15
Pacific Life Insurance Co.,Newport Beach,CA,85
Pacific Medical Centers,Seattle,WA,100
PacifiCorp,Portland,OR,55
Palm Management Corp.,Washington DC,DC,100
Parker Hannifin Corp.,Cleveland,OH,30
Patterson Belknap Webb & Tyler LLP,New York,NY,100
Patterson Companies (Patterson Dental Supply),St. Paul,MN,55
Patton Boggs LLP,Washington DC,DC,100
Paul Hastings LLP,Los Angeles,CA,100
Paul Weiss Rifkind Wharton & Garrison LLP,New York,NY,100
PBF Energy,Parsippany,NJ,10
Peabody Energy Corp.,St. Louis,MO,15
Pearson Inc.,Upper Saddle River,NJ,80
Penske Automotive Group,Bloomfield Hills,MI,65
Pep Boys-Manny Moe & Jack,Philadelphia,PA,85
Pepco Holdings Inc.,Washington DC,DC,100
Pepper Hamilton LLP,Philadelphia,PA,100
PepsiCo Inc.,Purchase,NY,100
Perkins + Will Inc.,Chicago,IL,45
Perkins Coie LLP,Seattle,WA,100
Penrod Ricard USA LLC,New York,NY,30
Peter Kiewit Sons’ Inc.,Omaha,NE,15
PetSmart Inc.,Phoenix,AZ,85
Pfizer Inc.,New York,NY,100
PG&E Corp.,San Francisco,CA,100
Philip Morris International Inc.,New York,NY,15
Phillips 66,Houston,TX,15
Pillsbury Winthrop Shaw Pittman LLP,New York,NY,100
Pinnacle West Capital,Phoenix,AZ,80
Pitney Bowes Inc.,Stamford,CT,85
Plains All American Pipeline L.P.,Houston,TX,30
PNC Financial Services Group Inc.,Pittsburgh,PA,100
PNM Resources Inc.,Albuquerque,NM,35
Polaroid Corp.,Waltham,MA,30
Polsinelli Shughart PC,Kansas City,MO,100
Portland General Electric Co.,Portland,OR,70
PPG Industries Inc.,Pittsburgh,PA,75
PPL Corp.,Allentown,PA,65
Praxair Inc.,Danbury,CT,30
Precision Castparts Corp.,Portland,OR,15
priceline.com Inc.,Norwalk,CT,90
PricewaterhouseCoopers LLP,New York,NY,100
Principal Financial Group,Des Moines,IA,90
Procter & Gamble Co.,Cincinnati,OH,100
Progressive Corp. The,Mayfield Village,OH,100
Proskauer Rose LLP,New York,NY,90
Prudential Financial Inc.,Newark,NJ,100
Public Service Enterprise Group,Newark,NJ,100
Publicis Healthcare Communications,New York,NY,90
Publicis Inc.,New York,NY,100
Publix Super Markets,Lakeland,FL,45
PVH Corp.,New York,NY,70
Quaintance-Weaver Inc.,Greensboro,NC,65
QUALCOMM Inc.,San Diego,CA,100
Quanta Services,Houston,TX,15
Quarles & Brady LLP,Milwaukee,WI,100
Quest Diagnostics Inc.,Madison,NJ,90
Quinn Emanuel Urquhart & Sullivan LLP,Los Angeles,CA,100
R.R. Donnelley & Sons Co.,Chicago,IL,45
RadioShack Corp.,Fort Worth,TX,15
Ralph Lauren Corp.,New York,NY,90
Raymond James Financial Inc.,St. Petersburg,FL,100
Raytheon Co.,Waltham,MA,100
RazorFish,Seattle,WA,100
RBC Capital Markets LLC,New York,NY,100
RBC Wealth Management,Minneapolis,MN,100
RBS Securities Inc.,Stamford,CT,100
Re:Sources USA Inc.,Long Island City,NY,100
Realogy Holdings Corp.,Madison,NJ,90
Recreational Equipment Inc.,Kent,WA,100
Reed Smith LLP,Pittsburgh,PA,90
Regal Entertainment Group,Knoxville,TN,35
Regions Financial Corp.,Birmingham,AL,30
Reinsurance Group of America Inc.,Chesterfield,MO,30
Reliance Steel & Aluminum Co.,Los Angeles,CA,30
Replacements Ltd.,McLeansville,NC,100
Republic Services Inc.,Phoenix,AZ,30
Reynolds American Inc.,Winston-Salem,NC,85
Rite Aid Corp.,Camp Hill,PA,30
Robert Half International Inc.,Menlo Park,CA,100
Robert W. Baird & Co. Incorporated,Milwaukee,WI,100
"Robins Kaplan	MIller & Ciresi LLP",Minneapolis,MN,100
Rock-Tenn Company,Norcross,GA,80
Rockwell Automation Inc.,Milwaukee,WI,80
Rockwell Collins Inc.,Cedar Rapids,IA,75
Ropes & Gray LLP,Boston,MA,100
Ross Stores Inc.,Dublin,CA,30
Royal Caribbean Cruises Ltd.,Miami,FL,85
RRI Energy Inc.,Houston,TX,15
Ryder System Inc.,Miami,FL,80
Ryland Group Inc. The,Calabasas,CA,25
S.C. Johnson & Son Inc.,Racine,WI,100
Sabre Holdings Inc.,Southlake,TX,80
Safeway Inc.,Pleasanton,CA,100
SAIC Inc.,McLean,VA,15
salesforce.com Inc.,San Francisco,CA,100
SanDisk Corp.,Milpitas,CA,30
Sanmina-SCI,San Jose,CA,15
Sanofi-Aventis U.S. LLC,Bridgewater,NJ,85
SAP America Inc.,Newtown Square,PA,100
Sapient Corp.,Boston,MA,100
Saul Ewing LLP,Philadelphia,PA,100
Sbe,LA,CA,85
Schiff Hardin LLP,Chicago,IL,100
Scholastic Corp.,New York,NY,75
Schulte Roth & Zabel LLP,New York,NY,100
Seaboard Corp.,Shawnee Mission,KS,15
Seagate Technology LLC,Scotts Valley,CA,60
Sealed Air Corp.,Elmwood Park,NJ,50
Sears Holdings Corp.,Hoffman Estates,IL,15
Sedgwick LLP,San Francisco,CA,100
Selective Insurance Group,Branchville,NJ,30
Sempra Energy,San Diego,CA,100
Severn Trent Services Inc.,Fort Washington DC,PA,50
Seyfarth Shaw LLP,Chicago,IL,100
Shearman & Sterling LLP,New York,NY,100
Shell Oil Co.,Houston,TX,100
Sheppard Mullin Richter & Hampton LLP,Los Angeles,CA,100
Sherwin-Williams Co.,Cleveland,OH,30
Shook Hardy & Bacon LLP,Kansas City,MO,100
Sidley Austin LLP,Chicago,IL,100
Simon Property Group Inc.,Indianapolis,IN,100
Simpson Thacher & Bartlett LLP,New York,NY,100
SIRIUS XM Radio Inc.,New York,NY,100
Skadden Arps Slate Meagher & Flom LLP,New York,NY,100
Slalom Consulting,Seattle,WA,90
SLM Corp. (Sallie Mae),Newark,DE,15
Smithfield Foods Inc.,Smithfield,VA,15
Snell & Wilmer,Phoenix,AZ,85
Sodexo Inc.,Gaithersburg,MD,100
Software AG USA Inc.,Reston,VA,100
Software House International,Somerset,NJ,85
Sonic Automotive Inc.,Charlotte,NC,15
Sony Computer Entertainment America LLC,Foster City,CA,95
Sony Electronics Inc.,San Diego,CA,90
Sony Pictures Entertainment Inc.,Culver City,CA,100
Southern California Edison Co.,Rosemead,CA,90
Southern Co.,Atlanta,GA,70
Southwest Airlines Co.,Dallas,TX,100
Spectra Energy Corp.,Houston,TX,90
Spectrum Group International Inc.,Irvine,CA,15
Sprint Nextel Corp.,Overland Park,KS,100
SPX Corp.,Charlotte,NC,85
Squire Patton Boggs,Cleveland,OH,100
SRA International Inc.,Fairfax,VA,100
St. Jude Medical Inc.,St. Paul,MN,75
Standard Insurance Company,Portland,OR,90
Stanley Black & Decker Inc.,New Britain,CT,75
Staples Inc.,Framingham,MA,100
Starbucks Corp.,Seattle,WA,100
Starcom MediaVest Group,Chicago,IL,100
Starwood Hotels & Resorts Worldwide,Stamford,CT,100
State Farm Group,Bloomington,IL,100
State Street Corp.,Boston,MA,100
Steel Dynamics Inc.,Fort Wayne,IN,30
Steelcase Inc.,Grand Rapids,MI,90
Steptoe & Johnson LLP,Washington DC,DC,100
Stinson Leonard Street LLP,Kansas City,MO,100
Stoel Rives LLP,Portland,OR,100
Stryker Corp.,Kalamazoo,MI,65
Subaru of America Inc.,Cherry Hill,NJ,90
Sullivan & Cromwell LLP,New York,NY,100
Sun Life Financial Inc. (U.S.),Wellesley Hills,MA,100
SunPower Corp.,San Jose,CA,75
SunTrust Banks Inc.,Atlanta,GA,100
Supervalu Inc.,Eden Prairie,MN,90
Susser Holdings,Corpus Christi,TX,30
Sutherland Asbill & Brennan LLP,Atlanta,GA,100
Symantec Corp.,Mountain View,CA,100
SYNNEX Corp.,Fremont,CA,30
SYSCO Corp.,Houston,TX,15
T. Rowe Price Associates Inc.,Baltimore,MD,100
Targa Resources Corp.,Houston,TX,90
Target Corp.,Minneapolis,MN,100
TD Bank N.A.,Wilmington,DE,100
TIAA-CREF,New York,NY,100
Tech Data Corp.,Clearwater,FL,15
Telephone & Data Systems Inc. (U.S. Cellular),Chicago,IL,50
Tenet Healthcare Corp.,Dallas,TX,90
Tenneco Inc.,Lake Forest,IL,55
Terex Corp.,Westport,CT,30
Tesla Motors Inc.,Palo Alto,CA,90
Tesoro Corp.,San Antonio,TX,90
Texas Instruments Inc.,Dallas,TX,90
Textron Inc.,Providence,RI,75
The Cosmopolitan of Las Vegas,Las Vegas,NV,100
The Shaw Group Inc.,Baton Rouge,LA,15
The Wendy’s Co.,Dublin,OH,60
Thermo Fisher Scientific Inc.,Waltham,MA,85
Thompson Coburn LLP,Saint Louis,MO,100
Thompson Hine LLP,Cleveland,OH,100
Thomson Reuters,New York,NY,100
Thrivent Financial,Minneapolis,MN,45
Tiffany & Co.,New York,NY,100
Time Warner Cable Inc.,New York,NY,100
Time Warner Inc.,New York,NY,100
Timken Co. The,Canton,OH,35
TJX Companies Inc. The,Framingham,MA,80
T-Mobile USA Inc.,Bellevue,WA,100
Towers Watson & Co.,Arlington,VA,100
Toyota Financial Services,Torrance,CA,85
Toyota Motor Sales USA Inc.,Torrance,CA,85
Toys ‘R’ Us Inc.,Wayne,NJ,90
Transamerica Corp.,Cedar Rapids,IA,100
Travel Impressions Ltd.,Farmingdale,NY,15
TravelCenters of America LLC,Westlake,OH,15
Travelers Companies Inc. The,New York,NY,100
Travelport LP,Parsippany,NJ,30
Tropicana Las Vegas,Las Vegas,NV,100
Troutman Sanders LLP,Atlanta,GA,100
True Value Co.,Chicago,IL,100
TRW Automotive Holdings Corp.,Livonia,MI,75
Turner Construction Co.,New York,NY,90
Tyson Foods Inc.,Springdale,AR,25
U.S. Bancorp,Minneapolis,MN,100
UBM plc,Manhasset,NY,90
UBS AG,New York,NY,100
UGI Corp.,King of Prussia,PA,35
Ultimate Software Group Inc. The,Weston,FL,100
Unilever,Englewood Cliffs,NJ,100
Union Bank,San Francisco,CA,90
Union Pacific Corp.,Omaha,NE,90
Unisys Corp.,Blue Bell,PA,100
United Airlines,Chicago,IL,95
United Natural Foods Inc.,Providence,RI,30
United Parcel Service,Atlanta,GA,90
United Services Automobile Association,San Antonio,TX,100
United States Steel Corp.,Pittsburgh,PA,15
United Stationers Inc.,Deerfield,IL,15
United Technologies Corp.,Hartford,CT,100
UnitedHealth Group Inc.,Minnetonka,MN,100
Universal Health Services,King of Prussia,PA,55
Unum Group,Chattanooga,TN,100
URS Corp.,San Francisco,CA,95
US Airways Group Inc.,Tempe,AZ,90
US Foods Inc.,Rosemont,IL,95
Valassis Communications Inc.,Livonia,MI,55
Valero Energy Corp.,San Antonio,TX,15
Vanguard Group Inc.,Malvern,PA,90
Vanguard Health Systems,Nashville,TN,15
Verizon Communications Inc.,New Jersey,NJ,100
Viacom Inc.,New York,NY,100
Vinson & Elkins LLP,Houston,TX,100
Virgin America,Burlingame,CA,100
Visa,San Francisco,CA,100
Visteon Corp.,Van Buren Township,MI,90
Volkswagen Group of America Inc.,Herndon,VA,40
Vorys Sater Seymour and Pease LLP,Columbus,OH,100
Voya Financial,New York,NY,100
W.R. Berkley,Greenwich,CT,15
W.W. Grainger Inc.,Lake Forest,IL,100
Wachtell Lipton Rosen & Katz,New York,NY,100
Waddell & Reed Financial Inc.,Overland Park,KS,65
Walgreen Co.,Deerfield,IL,80
Wal-Mart Stores Inc.,Bentonville,AR,90
Walt Disney Co. The,Burbank,CA,100
Washington DC Post Co.,Washington DC,DC,20
Waste Management Inc.,Houston,TX,90
Wawa Inc.,Wawa,PA,65
Weil Gotshal & Manges LLP,New York,NY,100
WellCare Health Plans Inc.,Tampa,FL,30
WellPoint Inc.,Indianapolis,IN,90
Wells Fargo & Co.,San Francisco,CA,100
WESCO International Inc.,Pittsburgh,PA,55
Western & Southern Financial Group,Cincinnati,OH,30
Western Digital Corp.,Irvine,CA,45
Western Refining Inc.,El Paso,TX,15
Western Union Co. The,Englewood,CO,30
Weyerhaeuser Co.,Federal Way,WA,100
Whirlpool Corp.,Benton Harbor,MI,85
White & Case LLP,New York,NY,100
Whole Foods Market Inc.,Austin,TX,80
Wildman Harrold Allen & Dixon LLP,Chicago,IL,35
Williams Companies Inc.,Tulsa,OK,95
Williams Mullen PC,Richmond,VA,65
Williams-Sonoma Inc.,San Francisco,CA,90
Willkie Farr & Gallagher LLP,New York,NY,100
Wilmer Cutler Pickering Hale & Dorr LLP,Washington DC,DC,100
Wilson Sonsini Goodrich & Rosati PC,Palo Alto,CA,100
Windstream Corp.,Little Rock,AR,15
Winn-Dixie Stores Inc.,Jacksonville,FL,45
Winston & Strawn LLP,Chicago,IL,100
Wisconsin Energy Corp.,Milwaukee,WI,45
Womble Carlyle Sandridge & Rice LLP,Winston-Salem,NC,100
World Fuel Services,Miami,FL,30
WPP Group USA,New York,NY,35
Wyeth,Madison,NJ,30
Wyndham Worldwide Corp.,Parsippany,NJ,85
Wynn Resorts Ltd.,Las Vegas,NV,100
Xcel Energy Inc.,Minneapolis,MN,85
Xerox Corp.,Norwalk,CT,100
Xylem Inc.,White Plains,NY,65
Yahoo! Inc.,Sunnyvale,CA,100
Yelp Inc.,San Francisco,CA,100
Young's Market Co.,Tustin,CA,80
YRC Worldwide Inc.,Overland Park,KS,35
Yum! Brands Inc.,Louisville,KY,80
ZenithOptimedia,New York,NY,100
Zurich North America,Schaumburg,IL,65
