Employer,City,State,CEI Rating
Mintz Levin Cohn Ferris Glovsky & Popeo PC,Boston,MA,100
Mirant Corp.,Atlanta,GA,10
Mitchell Gold + Bob Williams,Taylorsville,NC,100
Mohawk Industries Inc.,Calhoun,GA,15
Molina Healthcare Inc.,Long Beach,CA,85
Mondelez International Inc.,East Hanover,NJ,100
Monsanto Co.,St. Louis,MO,100
Moody's Corp.,New York,NY,100
Moore & Van Allen PLLC,Charlotte,NC,95
Morgan Stanley,New York,NY,100
Morgan Lewis & Bockius LLP,Philadelphia,PA,100
Morningstar Inc.,Chicago,IL,100
Morrison & Foerster LLP,San Francisco,CA,100
Mosaic Co.,Plymouth,MN,80
Motorola Solutions Inc.,Schaumburg,IL,85
MRC Global,Houston,TX,10
MSLGROUP Americas,New York,NY,100
Munger Tolles & Olson LLP,Los Angeles,CA,100
Murphy Oil,El Dorado,AR,10
Murphy USA,El Dorado,AR,10
Mutual of Omaha Insurance,Omaha,NE,70
Mylan Laboratories Inc.,Canonsburg,PA,30
NASDAQ OMX Group Inc.,The New York,NY,100
National Grid USA,Brooklyn,NY,90
National Oilwell Varco Inc.,Houston,TX,60
Nationwide,Columbus,OH,100
Navigant Consulting Inc.,Chicago,IL,75
Navistar International Corp.,Lisle,IL,100
NCR Corp.,Duluth,GA,100
Nexsen Pruet LLC,Columbia,SC,85
Nestlé Purina PetCare Co.,St. Louis,MO,100
NetApp Inc.,Sunnyvale,CA,100
Netflix Inc.,Los Gatos,CA,90
New York Life Insurance Co.,New York,NY,85
New York Times Co.,New York,NY,85
Newell Rubbermaid Inc.,Atlanta,GA,100
Newmont Mining Corporation,Greenwood Village,CO,100
NextEra Energy Inc.,Juno Beach,FL,100
Nielsen,New York City,NY,100
NII Holdings,Reston,VA,0
Nike Inc.,Beaverton,OR,75
NiSource Inc.,Merrillville,IN,70
Nissan North America Inc.,Franklin,TN,85
Nixon Peabody LLP,Boston,MA,100
Noble Energy Inc.,Houston,TX,0
Nordstrom Inc.,Seattle,WA,100
Norfolk Southern Corp.,Norfolk,VA,45
Nortel Networks Corp.,Richardson,TX,10
Northeast Utilities,Springfield,MA,25
Northern Trust Corp.,Chicago,IL,100
Northrop Grumman Corp.,Falls Church,VA,100
Northwestern Mutual Life Insurance,Milwaukee,WI,100
Norton Rose Fulbright,Houston,TX,100
Novartis Pharmaceuticals Corp.,East Hanover,NJ,100
NRG Energy Inc.,Princeton,NJ,65
Nucor Corp.,Charlotte,NC,55
NV Energy Inc.,Las Vegas,NV,45
NVIDIA Corp.,Santa Clara,CA,90
NYSE Euronext Inc.,New York,NY,90
Occidental Petroleum,Los Angeles,CA,20
Office Depot Inc.,Boca Raton,FL,90
Ogilvy Group Inc.,The New York,NY,100
Ogletree Deakins Nash Smoak & Stewart,Greenville,SC,100
Old Republic International,Chicago,IL,0
O'Melveny & Myers LLP,Los Angeles,CA,100
Omnicare,Cincinnati,OH,85
Omnicom Group,New York,NY,85
ONE Gas Inc.,Tulsa,OK,75
ONEOK Inc.,Tulsa,OK,70
OppenheimerFunds Inc.,New York,NY,100
Oracle Corp.,Redwood City,CA,90
Orbitz Worldwide Inc.,Chicago,IL,60
O'Reilly Automotive Inc.,Springfield,MO,10
Orrick Herrington & Sutcliffe LLP,San Francisco,CA,100
Oshkosh Corp.,Oshkosh,WI,80
Outerwall Inc.,Bellevue,WA,100
Overstock.com Inc.,Salt Lake City,UT,80
Owens & Minor Inc.,Mechanicsville,VA,85
Owens Corning,Toledo,OH,100
Owens-Illinois Inc.,Perrysburg,OH,20
Paccar Inc.,Bellevue,WA,20
Pacific Life Insurance Co.,Newport Beach,CA,70
Pacific Medical Centers,Seattle,WA,60
PacifiCorp,Portland,OR,55
Palm Management Corp.,Washington DC,DC,50
Pantry Inc.,The Cary,NC,20
Parker Hannifin Corp.,Cleveland,OH,85
Patterson Belknap Webb & Tyler LLP,New York,NY,100
Patterson Companies (Patterson Dental Supply),St. Paul,MN,60
Patton Boggs LLP,Washington DC,DC,100
Paul Hastings LLP,Los Angeles,CA,100
Paul Weiss Rifkind Wharton & Garrison LLP,New York,NY,100
PayPal Holdings Inc.,San Jose,CA,100
PBF Energy,Parsippany,NJ,0
Peabody Energy Corp.,St. Louis,MO,20
Pearson Inc.,New York,NY,100
Penske Automotive Group Inc.,Bloomfield Hills,MI,45
Pep Boys-Manny Moe & Jack,Philadelphia,PA,45
Pepco Holdings Inc.,Washington DC,DC,80
Pepper Hamilton LLP,Philadelphia,PA,100
PepsiCo Inc.,Purchase,NY,100
Perkins + Will Inc.,Chicago,IL,85
Perkins Coie LLP,Seattle,WA,100
Pernod Ricard USA LLC,New York,NY,100
Peter Kiewit Sons' Inc.,Omaha,NE,75
PetSmart Inc.,Phoenix,AZ,100
Pfizer Inc.,New York,NY,100
PG&E Corp.,San Francisco,CA,100
Philip Morris International Inc.,New York,NY,80
Phillips 66,Houston,TX,70
Pillsbury Winthrop Shaw Pittman LLP,New York,NY,100
Pinnacle West Capital,Phoenix,AZ,65
Pitney Bowes Inc.,Stamford,CT,70
Plains GP Holdings,Houston,TX,50
PNC Financial Services Group Inc.,The Pittsburgh,PA,90
PNM Resources Inc.,Albuquerque,NM,65
Polaroid Corp.,Waltham,MA,25
Polsinelli,Kansas City,MO,85
Portland General Electric Co.,Portland,OR,90
PPG Industries Inc.,Pittsburgh,PA,75
PPL Corp.,Allentown,PA,60
Praxair Inc.,Danbury,CT,95
Precision Castparts Corp.,Portland,OR,80
priceline.com LLC,Norwalk,CT,70
PricewaterhouseCoopers LLP,New York,NY,100
Principal Financial Group,Des Moines,IA,100
Procter & Gamble Co.,Cincinnati,OH,95
Progressive Corp.,The Mayfield Village,OH,100
Proskauer Rose LLP,New York,NY,100
Prudential Financial Inc.,Newark,NJ,80
Public Service Enterprise Group,Newark,NJ,100
Publicis Healthcare Communications,New York,NY,90
Publicis Inc.,New York,NY,90
Publix Super Markets Inc.,Lakeland,FL,25
PulteGroup Inc.,Bloomfield Hills,MI,65
PVH Corp.,New York,NY,85
Quaintance-Weaver Inc.,Greensboro,NC,100
QUALCOMM Inc.,San Diego,CA,100
Quanta Services,Houston,TX,30
Quarles & Brady LLP,Milwaukee,WI,100
Quest Diagnostics Inc.,Madison,NJ,90
Quinn Emanuel Urquhart & Sullivan LLP,London,CA,90
Quintiles Transnational,Durham,NC,20
R.R. Donnelley & Sons Co.,Chicago,IL,20
RadioShack Corp.,Fort Worth,TX,40
Ralph Lauren Corp.,New York,NY,90
Raymond James Financial Inc.,St. Petersburg,FL,90
Raytheon Co.,Waltham,MA,85
Razorfish,Seattle,WA,100
RBC Capital Markets LLC,New York,NY,100
RBC Wealth Management,Minneapolis,MN,100
RBS Securities Inc.,Stamford,CT,95
Re:Sources USA Inc.,Long Island City,NY,100
Realogy Holdings Corp.,Madison,NJ,75
Recreational Equipment Inc.,Kent,WA,95
Reed Smith LLP,Pittsburgh,PA,100
Regal Entertainment Group,Knoxville,TN,50
Regions Financial Corp.,Birmingham,AL,85
Reinsurance Group of America Inc.,Chesterfield,MO,25
Reliance Steel & Aluminum Co.,Los Angeles,CA,30
Replacements Ltd.,McLeansville,NC,100
Republic Services Inc.,Phoenix,AZ,80
Reynolds American Inc.,Winston-Salem,NC,85
Rite Aid Corp.,Camp Hill,PA,65
Robert Half,Menlo Park,CA,95
Robert W. Baird & Co. Incorporated,Milwaukee,WI,90
Robins Kaplan LLP,Minneapolis,MN,85
Rockland Trust Co.,Rockland,MA,100
Rock-Tenn Company,Norcross,GA,80
Rockwell Automation Inc.,Milwaukee,WI,100
Rockwell Collins Inc.,Cedar Rapids,IA,95
Rolls-Royce North America (USA) Holdings Co.,Reston,VA,85
Ropes & Gray LLP,Boston,MA,100
Rosetta LLC,Hamilton,NJ,90
Ross Stores Inc.,Dublin,CA,80
Royal Caribbean Cruises Ltd.,Miami,FL,90
RRI Energy Inc.,Houston,TX,0
Ryder System Inc.,Miami,FL,85
Ryland Group Inc.,Calabasas,CA,65
S.C. Johnson & Son Inc.,Racine,WI,100
Saatchi & Saatchi North America Inc.,New York,NY,65
Sabre Holdings Inc.,Southlake,TX,100
Salesforce,San Francisco,CA,95
SanDisk Corp.,Milpitas,CA,100
Sanmina-SCI,San Jose,CA,85
Sanofi,Bridgewater,NJ,100
SAP America Inc.,Newtown Square,PA,100
Sapient Corp.,Boston,MA,85
Saul Ewing LLP,Philadelphia,PA,85
Sbe,Los Angeles,CA,75
Schiff Hardin LLP,Chicago,IL,85
Scholastic Corp.,New York,NY,65
Schulte Roth & Zabel LLP,New York,NY,85
Seaboard Corp.,Shawnee Mission,KS,20
Seagate Technology LLC,Scotts Valley,CA,85
Sealed Air Corp.,Elmwood Park,NJ,80
Sears Holdings Corp.,Hoffman Estates,IL,100
Sedgwick LLP,Kansas City,MO,55
Selective Insurance Group,Branchville,NJ,50
Sempra Energy,San Diego,CA,90
Seven Ten Services Inc.,Fort Washington DC,PA,70
Seyfarth Shaw LLP,Chicago,IL,100
Shearman & Sterling LLP,New York,NY,100
Shell Oil Co.,Houston,TX,85
Sheppard Mullin Richter & Hampton LLP,Los Angeles,CA,100
Sherwin-Williams Co.,The Cleveland,OH,20
Shook Hardy & Bacon LLP,Kansas City,MO,100
Sidley Austin LLP,Chicago,IL,100
Simon Property Group Inc.,Indianapolis,IN,95
Simpson Thacher & Bartlett LLP,New York,NY,100
SIRIUS XM Radio Inc.,New York,NY,100
Skadden Arps Slate Meagher & Flom LLP,New York,NY,100
SkyWest Airlines Inc.,St. George,UT,90
Slalom Consulting,Seattle,WA,100
SLM Corp. (Sallie Mae),Newark,DE,80
Smithfield Foods Inc.,Smithfield,VA,60
Snell & Wilmer,Phoenix,AZ,100
Sodexo Inc.,Gaithersburg,MD,100
Software AG USA Inc.,Reston,VA,100
Software House International,Somerset,NJ,80
Sonic Automotive Inc.,Charlotte,NC,85
Sony Computer Entertainment America LLC,Foster City,CA,100
Sony Corporation of America,New York,NY,100
Sony Electronics Inc.,San Diego,CA,90
Sony Pictures Entertainment Inc.,Culver City,CA,100
Southern California Edison Co.,Rosemead,CA,85
Southern Co.,The Atlanta,GA,85
Southwest Airlines Co.,Dallas,TX,85
Spectra Energy Corp.,Houston,TX,85
Spectrum Group International Inc.,Irvine,CA,0
Sprint Corp.,Overland Park,KS,95
Squire Patton Boggs,Cleveland,OH,100
SRA International Inc.,Fairfax,VA,70
St. Jude Medical Inc.,St. Paul,MN,80
Standard Insurance Company,Portland,OR,95
Stanley Black & Decker Inc.,New Britain,CT,90
Staples Inc.,Framingham,MA,80
Starbucks Corp.,Seattle,WA,85
Starcom MediaVest Group,Chicago,IL,100
Starwood Hotels & Resorts Worldwide,Stamford,CT,100
State Farm Group,Bloomington,IL,75
State Street Corp.,Boston,MA,100
Steel Dynamics Inc.,Fort Wayne,IN,80
Steelcase Inc.,Grand Rapids,MI,70
Steptoe & Johnson LLP,Washington DC,DC,100
Stinson Leonard Street LLP,Kansas City,MO,95
Stoel Rives LLP,Portland,OR,100
Stryker Corp.,Kalamazoo,MI,85
Subaru of America Inc.,Cherry Hill,NJ,85
Sullivan & Cromwell LLP,New York,NY,85
Sun Life Financial Inc. (US),Wellesley Hills,MA,100
SunPower Corp.,San Jose,CA,100
SunTrust Banks Inc.,Atlanta,GA,100
Supervalu Inc.,Eden Prairie,MN,80
Susser Holdings,Corpus Christi,TX,0
Sutherland Asbill & Brennan LLP,Atlanta,GA,100
Symantec Corp.,Mountain View,CA,100
Synchrony Financial,Stamford,CT,100
SYNNEX Corp.,Fremont,CA,60
SYSCO Corp.,Houston,TX,90
T. Rowe Price Associates Inc.,Baltimore,MD,100
Targa Resources Corp.,Houston,TX,90
Target Corp.,Minneapolis,MN,100
TD Ameritrade,Omaha,NE,100
TD Bank N.A.,Wilmington,DE,95
TD Securities (USA) LLC,New York,NY,90
TE Connectivity Inc.,Berwyn,PA,85
Teachers Insurance and Annuity Association - College Retirement Equities Fund,New York,NY,100
Tech Data Corp.,Clearwater,FL,95
TEGNA Inc.,McLean,VA,95
Tenet Healthcare Corp.,Dallas,TX,65
Tenneco Inc.,Lake Forest,IL,50
Terex Corp.,Westport,CT,45
Tesla Motors Inc.,Palo Alto,CA,90
Tesoro Corp.,San Antonio,TX,90
Texas Instruments Inc.,Dallas,TX,85
Textron Inc.,Providence,RI,80
The Cosmopolitan of Las Vegas,Las Vegas,NV,100
Thermo Fisher Scientific Inc.,Waltham,MA,100
Thompson Coburn LLP,St. Louis,MO,100
Thompson Hine LLP,Cleveland,OH,100
Thomson Reuters,New York,NY,100
Thrive Market,Los Angeles,CA,75
Thomson Financial,Minneapolis,MN,90
Tiffany & Co.,New York,NY,100
Time Warner Cable Inc.,New York,NY,100
Time Warner Inc.,New York,NY,100
TJX Companies Inc.,The Framingham,MA,100
T-Mobile USA Inc.,Bellevue,WA,100
Towers Watson & Co.,Arlington,VA,100
Toyota North America Inc.,Torrance,CA,75
Toys 'R' Us Inc.,Wayne,NJ,65
Tractor Supply Company,Brentwood,TN,80
Transamerica Corp.,The Cedar Rapids,IA,90
Travel Impressions Ltd.,Farmingdale,NY,50
TravelCenters of America,Westlake,OH,50
Travelers Companies Inc.,The New York,NY,100
Travelport Ltd.,Parsippany,NJ,50
Tropicana Las Vegas,The Las Vegas,NV,85
Troutman Sanders LLP,Atlanta,GA,100
True Value Co.,Chicago,IL,85
Truven Health Analytics Inc.,Ann Arbor,MI,85
TRW Automotive Holdings Corp.,Livonia,MI,10
Turner Construction Co.,New York,NY,90
Twenty-First Century Fox,New York,NY,100
Twitter Inc.,San Francisco,CA,100
Tyson Foods Inc.,Springdale,AR,45
U.S. Bancorp,Minneapolis,MN,100
Uber Technologies Inc.,San Francisco,CA,85
UBM plc,Manshasset,NY,100
UBS AG,New York,NY,85
UGI Corp.,King of Prussia,PA,20
Ultimate Software Group Inc.,The Weston,FL,80
Unilever,Englewood Cliffs,NJ,90
Union Bank,New York,NY,75
Union Pacific Corp.,Omaha,NE,85
Unisys Corp.,Blue Bell,PA,85
United Airlines,Chicago,IL,90
United Natural Foods Inc.,Providence,RI,45
United Parcel Service Inc.,Atlanta,GA,90
United Rentals,Greenwich,CT,85
United Services Automobile Association,San Antonio,TX,85
United States Steel Corp.,Pittsburgh,PA,10
United Technologies Corp.,Hartford,CT,95
UnitedHealth Group Inc.,Minnetonka,MN,100
Universal Health Services,King of Prussia,PA,60
Unum Group,Chattanooga,TN,60
URS Corp.,San Francisco,CA,100
US Foods Inc.,Rosemont,IL,75
USG Corp.,Chicago,IL,90
Valassis Communications Inc.,Livonia,MI,85
Valero Energy Corp.,San Antonio,TX,100
Vanguard Group Inc.,The Malvern,PA,85
Vanguard Health Systems,Nashville,TN,85
Verizon Communications Inc.,New York,NY,100
VF Corp.,Greensboro,NC,85
Viacom Inc.,New York,NY,100
Vinson & Elkins LLP,Houston,TX,100
Virgin America,Burlingame,CA,90
Visa,Foster City,CA,100
Visteon Corp.,Van Buren Township,MI,95
Volkswagen Group of America Inc.,Herndon,VA,100
Vorys Sater Seymour and Pease LLP,Columbus,OH,100
Voya Financial,New York,NY,75
W.R. Berkley,Greenwich,CT,100
W.W. Grainger Inc.,Lake Forest,IL,100
Wachtell Lipton Rosen & Katz,New York,NY,100
Waddell & Reed Financial Inc.,Overland Park,KS,85
Walgreen Co.,Deerfield,IL,100
Wal-Mart Stores Inc.,Bentonville,AR,100
Walt Disney Co.,The Burbank,CA,100
Washington DC Post Co.,The Washington DC,DC,85
Waste Management Inc.,Houston,TX,90
Wawa Inc.,Wawa,PA,90
WEC Energy Group,Milwaukee,WI,80
WeddingWire Inc.,Chevy Chase,MD,100
Weil Gotshal & Manges LLP,New York,NY,100
WellCare Health Plans Inc.,Tampa,FL,30
Wellmark Inc.,Des Moines,IA,70
Wells Fargo & Co.,San Francisco,CA,100
Wendy's Co.,The Dublin,OH,85
WESCO International Inc.,Pittsburgh,PA,65
Western Digital Corp.,Irvine,CA,65
Western Refining Inc.,El Paso,TX,0
Western Union Co.,The Englewood,CO,80
Weyerhaeuser Co.,Federal Way,WA,95
Whirlpool Corp.,Benton Harbor,MI,90
White & Case LLP,New York,NY,100
WhiteWave Foods Co.,The Denver,CO,100
Whole Foods Market Inc.,Austin,TX,70
Wildman Harrold Allen & Dixon LLP,Chicago,IL,100
Wiley Rein LLP,Washington DC,DC,95
Williams Companies Inc.,Tulsa,OK,85
Williams Mullen PC,Richmond,VA,100
Williams-Sonoma Inc.,San Francisco,CA,95
Willkie Farr & Gallagher LLP,New York,NY,100
Wilmer Cutler Pickering Hale & Dorr LLP,Washington DC,DC,100
Wilson Sonsini Goodrich & Rosati PC,Palo Alto,CA,100
Windstream Corp.,Little Rock,AR,20
Winn-Dixie Stores Inc.,Jacksonville,FL,20
Winston & Strawn LLP,Chicago,IL,100
Womble Carlyle Sandridge & Rice LLP,Winston-Salem,NC,100
World Fuel Services,Miami,FL,20
WPP Group USA,New York,NY,80
Wyeth,Madison,NJ,35
Wyndham Worldwide Corp.,Parsippany,NJ,95
Wynn Resorts Ltd.,Las Vegas,NV,100
Xcel Energy Inc.,Minneapolis,MN,90
Xerox Corp.,Norwalk,CT,100
Xylem Inc.,Rye Brook,NY,65
Yahoo! Inc.,Sunnyvale,CA,100
Yelp Inc.,San Francisco,CA,90
Young's Market Co.,Tustin,CA,80
YRC Worldwide Inc.,Overland Park,KS,20
Yum! Brands Inc.,Louisville,KY,80
ZenithOptimedia,New York,NY,100
Zurich North America,Schaumburg,IL,75
