Employer,City,State,CEI Rating
Hyland Software Inc.,Westlake,OH,85
Hypertherm Inc.,Hanover,NH,75
Hyundai Motor America,Fountain Valley,CA,100
Hyve Solutions Corporations,Fremont,CA,100
IAC/InterActiveCorp.,New York,NY,100
IBM Corp.,Armonk,NY,100
Icahn Enterprises LP,New York,NY,0
Ice Miller LLP,Indianapolis,IN,100
IGT,Providence,RI,100
iHeartMedia Inc.,San Antonio,TX,75
IHG Hotels & Resorts,Atlanta,GA,100
IHS Markit Ltd.,New York,NY,100
IKEA Holding US Inc.,Conshohocken,PA,100
Illinois Tool Works Inc.,Glenview,IL,100
Illumina,San Diego,CA,100
Impossible Foods,Redwood City,CA,100
Indeed Inc.,Austin,TX,100
Informa PLC,New York,NY,90
Infosys Limited Inc.,Richardson,TX,100
Ingersoll-Rand Company,Davidson,NC,100
Ingram Micro,Irvine,CA,100
Ingredion Inc.,Westchester,IL,95
Inmar Inc.,Winston Salem,NC,70
Insight Enterprises Inc.,Tempe,AZ,100
Instacart,San Francisco,CA,100
Integral Ad Science Inc.,New York,NY,100
Intel Corp.,Santa Clara,CA,100
Intercontinental Exchange,Atlanta,GA,20
International Flavors & Fragrances,New York,NY,100
International Paper Co.,Memphis,TN,100
Interpublic Group of Companies Inc.,New York,NY,100
INTL FCStone Inc.,New York,NY,0
Intrado,Omaha,NE,100
Intuit Inc.,Mountain View,CA,100
Invesco Ltd.,Atlanta,GA,100
Invitation Homes,Dallas,TX,80
IQVIA Holdings,Durham,NC,10
Iron Mountain Inc.,Boston,MA,100
J. Crew Group LLC,New York,NY,100
J. M. Smucker Co.,Orrville,OH,95
J. B. Hunt Transport,Lowell,AR,75
J.C. Penney Co. Inc.,Plano,TX,90
Jabil Circuit Inc.,St. Petersburg,FL,20
Jackson Financial Inc.,Lansing,MI,90
Jackson Lewis PC,New York,NY,100
Jackson Walker LLP,Dallas,TX,75
Jacobs Engineering Group Inc.,Dallas,TX,100
Janus Henderson Investors,Denver,CO,100
Jenner & Block LLP,Chicago,IL,100
JetBlue Airways Corp.,Long Island City,NY,90
JLL,Chicago,IL,100
John Hancock Financial Services Inc.,Boston,MA,100
John Wiley & Sons Inc.,Hoboken,NJ,100
Johnson & Johnson,New Brunswick,NJ,100
Johnson Controls Inc.,Milwaukee,WI,100
Johnson Financial Group,Racine,WI,100
JPMorgan Chase & Co.,New York,NY,100
JSX,Dallas,TX,100
K&L Gates LLP,Pittsburgh,PA,100
Kaiser Permanente,Oakland,CA,100
Kantar LLC,New York,NY,95
Katten Muchin Rosenman LLP,Chicago,IL,100
KB Home,Los Angeles,CA,30
Kearney,Chicago,IL,100
Keep Truckin Inc.,San Francisco,CA,95
Kelley Drye & Warren LLP,New York,NY,100
Kellogg Co.,Battle Creek,MI,100
Kelly Services Inc.,Troy,MI,100
Kenneth Cole Productions Inc.,New York,NY,90
Kering Americas Inc.,New York,NY,100
Keurig Dr Pepper Inc.,Frisco,TX,100
KeyCorp,Cleveland,OH,100
Kilpatrick Townsend & Stockton LLP,Atlanta,GA,100
Kimberly-Clark Corp.,Irving,TX,100
Kimco Realty Corp.,Jericho,NY,100
Kimpton Hotel & Restaurant Group LLC,San Francisco,CA,100
Kin + Carta,Chicago,IL,90
Kinder Morgan Inc.,Houston,TX,20
King & Spalding LLP,Atlanta,GA,100
Kirkland & Ellis LLP,Chicago,IL,100
KKR & Co. LP,New York,NY,100
KLA Corporation,Milpitas,CA,30
Kobre & Kim,New York,NY,100
Kohl's Corp.,Menomonee Falls,WI,100
Kohler Co.,Kohler,WI,90
Komatsu Mining Corp.,Milwaukee,WI,90
Korn Ferry,Los Angeles,CA,100
KPMG LLP,New York,NY,100
Kraft Heinz Company The,Chicago,IL,100
Kramer Levin Naftalis & Frankel LLP,New York,NY,100
Kroger Co. The,Cincinnati,OH,100
Kroll LLC,New York,NY,100
Kutak Rock LLP,Omaha,NE,100
L.L. Bean Inc.,Freeport,ME,90
L'Oréal USA Inc.,New York,NY,100
L3 Harris Technologies,Melbourne,FL,100
Laboratory Corporation of America Holdings,Burlington,NC,100
Laclede Group Inc. The,St. Louis,MO,60
Lam Research Corp.,Fremont,CA,100
Land O'Lakes Inc.,Arden Hills,MN,100
Lane Powell PC,Seattle,WA,100
Las Vegas Sands Corp.,Las Vegas,NV,85
Latham & Watkins LLP,New York,NY,100
Lathrop GPM,Kansas City,MO,95
Lear Corp.,Southfield,MI,90
Leidos Holdings,Reston,VA,95
LendingClub,San Francisco,CA,100
Lendlease Americas Inc.,New York,NY,100
Lennar Corp.,Miami,FL,20
LENOVO (UNITED STATES) INC.,Morrisville,NC,100
Leo Burnett Company Inc.,Chicago,IL,100
Levi Strauss & Co.,San Francisco,CA,100
LexisNexis Legal & Professional,New York,NY,100
Lexmark International Inc.,Lexington,KY,100
Liberty Media Corp.,Englewood,CO,20
Liberty Mutual Group,Boston,MA,100
Lidl US,Arlington,VA,80
Lincoln National Corp.,Radnor,PA,100
Linde,Danbury,CT,90
LinkedIn,Sunnyvale,CA,100
Lions Gate Entertainment Corp.,Santa Monica,CA,100
Lithia Motors Inc.,Medford,OR,20
Littler Mendelson PC,San Francisco,CA,100
Live Nation Entertainment Inc.,Beverly Hills,CA,100
Livongo,Mountain View,CA,90
LKO Corp.,Chicago,IL,55
Locke Lord LLP,Dallas,TX,100
Lockheed Martin Corp.,Bethesda,MD,100
Loeb & Loeb LLP,Los Angeles,CA,100
Loews Corp.,New York,NY,55
Logmein Inc.,Boston,MA,90
Lord Abbett & Co. LLC,Jersey City,NJ,100
Lowe's Companies Inc.,Mooresville,NC,100
Lowenstein Sandler LLP,New York,NY,100
LPL Financial Holdings Inc.,Boston,MA,100
Lubrizol Corp.,Wickliffe,OH,85
Lumen Technologies,Monroe,LA,100
Lyft Inc.,San Francisco,CA,100
M&T Bank Corp.,Buffalo,NY,100
Macmillan Learning,New York,NY,100
Macmillan Publishing Group,New York,NY,100
Macquarie Group Ltd.,New York,NY,100
Macy's Inc.,Cincinnati,OH,100
Magellan Health Services Inc.,Scottsdale,AZ,0
Mallinckrodt LLC,Hazelwood,MO,100
Manatt Phelps & Phillips LLP,Los Angeles,CA,100
ManpowerGroup,Milwaukee,WI,100
Marathon Oil Corp.,Houston,TX,60
Marathon Petroleum Corp.,Findlay,OH,60
Markel Corporation,Glen Allen,VA,20
Marriott International Inc.,Bethesda,MD,100
Mars Inc.,Hackettstown,NJ,100
Marsh & McLennan Companies Inc.,New York,NY,100
Masco Corp.,Livonia,MI,90
Massachusetts Mutual Life Insurance Co.,Springfield,MA,100
MasTec Inc.,Coral Gables,FL,10
Mastercard,Purchase,NY,100
Match Group,Dallas,TX,100
Mathematica Policy Research,Princeton,NJ,95
Mattel Inc.,El Segundo,CA,100
Mayer Brown LLP,Chicago,IL,100
McCarter & English LLP,Newark,NJ,85
McCormick & Company Inc.,Hunt Valley,MD,90
McDermott Will & Emery LLP,Chicago,IL,90
McDonald's Corp.,Oak Brook,IL,100
McGraw Hill LLC,New York,NY,100
McGuireWoods LLP,Richmond,VA,95
McKesson Corp.,San Francisco,CA,100
McKinsey & Co. Inc.,New York,NY,100
Medallia Inc.,San Francisco,CA,100
Medidata Solutions Inc.,New York,NY,100
Medtronic PLC,Minneapolis,MN,100
Meijer Inc.,Grand Rapids,MI,100
Mercedes-Benz Financial Services USA LLC (MBFS),Farmington Hills,MI,90
Merck,Kenilworth,NJ,100
Meredith Corp.,Des Moines,IA,85
MERGE,Chicago,IL,95
Mesirow Financial Holdings Inc.,Chicago,IL,100
Meta Platforms Inc.,Menlo Park,CA,100
MetLife Inc.,New York,NY,100
MGM Resorts International,Las Vegas,NV,100
Michael Best & Friedrich LLP,Milwaukee,WI,100
Michael Page International Inc.,New York,NY,100
Micron Technology Inc.,Boise,ID,100
Microsoft Corp.,Redmond,WA,100
Milbank LLP,New York,NY,100
Mintz Levin Cohn Ferris Glovsky & Popeo PC,Boston,MA,100
Mitchell Gold + Bob Williams,Taylorsville,NC,100
Moderna Inc.,Cambridge,MA,95
Modernizing Medicine Inc.,Boca Raton,FL,85
Mohawk Industries Inc.,Calhoun,GA,20
Molina Healthcare Inc.,Long Beach,CA,40
Molson Coors Beverage Company,Chicago,IL,100
Momentive,San Mateo,CA,95
Mondelez International Inc.,Chicago,IL,100
Montgomery McCracken Walker & Rhoads LLP,Philadelphia,PA,100
Moody's Corp.,New York,NY,100
Moore & Van Allen PLLC,Charlotte,NC,100
Morgan Stanley,New York,NY,100
Morgan Lewis & Bockius LLP,Philadelphia,PA,100
Morningstar Inc.,Chicago,IL,100
Morris Manning & Martin LLP,Atlanta,GA,100
Morrison & Foerster LLP,San Francisco,CA,100
Mosaic Co.,Tampa,FL,100
Motorola Solutions Inc.,Chicago,IL,100
MSL,New York,NY,100
MUFG Union Bank N.A.,New York,NY,100
Munger Tolles & Olson LLP,Los Angeles,CA,100
Munich-American Holding Corporation,Princeton,NJ,75
Murphy USA,El Dorado,AR,20
Mutual of Omaha Insurance,Omaha,NE,90
NASDAQ Inc.,New York,NY,100
National Cable Communications LLC dba Ampersand,New York,NY,70
National CineMedia Inc.,Centennial,CO,100
National Grid USA,Waltham,MA,100
National Oilwell Varco Inc.,Houston,TX,10
National Railroad Passenger Corporation,Washington DC,DC,90
Nationwide,Columbus,OH,100
Navient,Wilmington,DE,90
Navistar International Corp.,Lisle,IL,80
NCR Corp.,Atlanta,GA,100
Nelson Mullins Riley & Scarborough LLP,Columbia,SC,100
Nestle Health Science,Bridgewater,NJ,100
Nestle Purina PetCare Co.,St. Louis,MO,100
Nestl� USA Inc.,Arlington,VA,100
NetApp Inc.,Sunnyvale,CA,100
Netflix Inc.,Los Gatos,CA,0
Neuberger Berman Group LLC,New York,NY,100
New Belgium Brewing Company,Fort Collins,CO,100
New Relic Inc.,San Francisco,CA,95
New York Life Insurance Company,New York,NY,100
New York Times Co.,New York,NY,65
Newell Brands Inc.,Atlanta,GA,100
Newmark Group Inc.,New York,NY,100
Newmont Corp.,Greenwood Village,CO,95
News Corp.,New York,NY,20
NextEra Energy Inc.,Juno Beach,FL,50
NextGen Healthcare Inc.,Atlanta,GA,80
NFP,New York,NY,90
NGL Energy Partners,Tulsa,OK,0
Nielsen,New York City,NY,100
NielsenIQ,Chicago,IL,90
Nike Inc.,Beaverton,OR,100
NiSource Inc.,Merrillville,IN,90
Nissan North America Inc.,Franklin,TN,95
Nixon Peabody LLP,Boston,MA,100
Nokia Inc.,Irving,TX,100
Nomura,New York,NY,100
Nordic Consulting Partners Inc.,Madison,WI,95
Nordstrom Inc.,Seattle,WA,100
Norfolk Southern Corp.,Atlanta,GA,75
North Highland,Atlanta,GA,95
Northern Trust Corp.,Chicago,IL,100
Northfield Park Associates LLC,Northfield,OH,55
Northrop Grumman Corp.,Falls Church,VA,100
Northwestern Mutual Life Insurance,Milwaukee,WI,100
Norton Rose Fulbright,Houston,TX,100
NortonLifeLock,Mountain View,CA,100
Novartis Pharmaceuticals Corporation,East Hanover,NJ,100
Novo Nordisk Inc.,Plainsboro,NJ,95
NRG Energy Inc.,Houston,TX,75
NTT DATA Services LLC,Plano,TX,100
Nuance Communications,Burlington,MA,100
Nucor Corp.,Charlotte,NC,0
Numerator,Chicago,IL,85
nVent Electric PLC,Minneapolis,MN,75
NVIDIA Corp.,Santa Clara,CA,100
NVR Inc.,Reston,VA,20
O-I Glass,Perrysburg,OH,50
O'Melveny & Myers LLP,Los Angeles,CA,100
O'Reilly Automotive Inc.,Springfield,MO,0
Oaktree Capital Management LP,Los Angeles,CA,100
Occidental Petroleum,Houston,TX,20
Ocean Spray Cranberries Inc.,Lakeville-Middleboro,MA,100
Office Depot Inc.,Boca Raton,FL,100
Ogilvy Group Inc. The,New York,NY,100
Ogletree Deakins Nash Smoak & Stewart,Greenville,SC,100
Old National Bank,Evansville,IN,90
Old Republic International,Chicago,IL,90
Olin Corporation,Clayton,MO,20
Olympus Corporation of the Americas,Center Valley,PA,90
Omnicom Group,New York,NY,100
ONE Gas Inc.,Tulsa,OK,100
ONEOK Inc.,Tulsa,OK,100
Oracle Corp.,Redwood City,CA,100
Orrick Herrington & Sutcliffe LLP,San Francisco,CA,100
Oscar Health Inc.,New York,NY,95
Oshkosh Corp.,Oshkosh,WI,95
Otis Worldwide Corporation,Farmington,CT,100
Overstock.com Inc.,Midvale,UT,85
Ovintiv USA Inc.,Denver,CO,20
Owens & Minor Inc.,Mechanicsville,VA,20
Owens Corning,Toledo,OH,100
Paccar Inc.,Bellevue,WA,20
Pacific Life Insurance Co.,Newport Beach,CA,100
Packaging Corporation of America,Lake Forest,IL,95
Palo Alto Networks,Santa Clara,CA,100
Panera Bread Co.,St. Louis,MO,85
Papa John's International Inc.,Louisville,KY,100
Parexel International Corp.,Newton,MA,80
Pariveda Solutions Inc.,Dallas,TX,100
Parker Hannifin Corp.,Cleveland,OH,20
Parsons Corporation,Centerville,VA,100
Patagonia,Ventura,CA,100
Patterson Belknap Webb & Tyler LLP,New York,NY,95
Patterson Companies (Patterson Dental Supply),St. Paul,MN,70
Paul Hastings LLP,Los Angeles,CA,100
Paul Weiss Rifkind Wharton & Garrison LLP,New York,NY,90
PayPal Holdings Inc.,San Jose,CA,100
PBF Energy,Parsippany,NJ,20
Peabody,St. Louis,MO,75
Peapod Digital Labs LLC,Chicago,IL,100
Pearson,Hoboken,NJ,90
Pegasystems,Cambridge,MA,95
Peloton Interactive Inc.,New York,NY,100
Penske Automotive Group Inc.,Bloomfield Hills,MI,20
PepsiCo Inc.,Purchase,NY,100
Performance Food Group Co.,Richmond,VA,20
Perkins and Will Inc.,Chicago,IL,100
Perkins Coie LLP,Seattle,WA,100
Pernod Ricard USA LLC,New York,NY,100
Petco Health & Wellness Inc.,San Diego,CA,80
Peter Kiewit Sons' Inc.,Omaha,NE,10
PetSmart LLC,Phoenix,AZ,90
Pfizer Inc.,New York,NY,100
PG&E Corp.,San Francisco,CA,100
PGA TOUR Inc.,Ponte Vedra Beach,FL,95
Philip Morris International Inc.,New York,NY,100
Philips,Cambridge,MA,100
Phillips 66,Houston,TX,100
Pillsbury Winthrop Shaw Pittman LLP,New York,NY,100
PIMCO LLC,Newport Beach,CA,100
Pinnacle West Capital,Phoenix,AZ,85
Pinterest Inc.,San Francisco,CA,100
Pioneer Natural Resources USA Inc.,Irving,TX,90
Piper Sandler & Co.,Minneapolis,MN,100
Pitney Bowes Inc.,Stamford,CT,100
Plains GP Holdings,Houston,TX,20
PNC Financial Services Group Inc. The,Pittsburgh,PA,100
PNM Resources Inc.,Albuquerque,NM,45
Point B Inc.,Seattle,WA,85
Polaris Industries Inc.,Medina,MN,10
Polsinelli,Kansas City,MO,100
Porter Wright Morris & Arthur LLP,Columbus,OH,90
Portland General Electric Co.,Portland,OR,100
Post Holdings,St. Louis,MO,20
PPG Industries Inc.,Pittsburgh,PA,100
PPL Corp.,Allentown,PA,100
PricewaterhouseCoopers LLP,New York,NY,100
Prime Therapeutics LLC,Eagan,MN,100
Principal Financial Group,Des Moines,IA,100
Privilege Underwriters Reciprocal Exchange (PURE Insurance),White Plains,NY,80
Procter & Gamble Co.,Cincinnati,OH,100
Progressive Corp. The,Mayfield Village,OH,85
PROS,Houston,TX,95
Proskauer Rose LLP,New York,NY,100
Prudential Financial Inc.,Newark,NJ,100
PTC Inc,Boston,MA,100
Public Service Enterprise Group,Newark,NJ,100
Publicis Health,New York,NY,100
Publicis NY,New York,NY,100
Publicis Media,New York,NY,100
Publicis Sapient,Boston,MA,100
Publix Super Markets Inc.,Lakeland,FL,0
PulteGroup Inc.,Atlanta,GA,85
Pure Storage Inc.,Mountain View,CA,95
PVH Corp.,New York,NY,100
Pyxus International Inc.,Morrisville,NC,30
QIAGEN LLC,Germantown,MD,100
Quaintance-Weaver Management LLC,Greensboro,NC,100
Qualcomm Inc.,San Diego,CA,100
Quality Building Services Corp.,New York,NY,100
Quality Protection Services Inc.,New York,NY,85
Qualtrics International Inc.,Provo,UT,95
Quanta Services,Houston,TX,75
Quantcast Corp.,San Francisco,CA,100
Quarles & Brady LLP,Milwaukee,WI,100
Quest Diagnostics Inc.,Secaucus,NJ,100
Quinn Emanuel Urquhart & Sullivan LLP,Los Angeles,CA,100
Qurate Retail Group,West Chester,PA,100
R.R. Donnelley & Sons Co.,Chicago,IL,95
R1 RCM Inc,Chicago,IL,90
Rackspace Technology,San Antonio,TX,100
Radian Group Inc.,Philadelphia,PA,85
Radisson Hospitality Inc.,Minnetonka,MN,100
Ralph Lauren Corp.,New York,NY,100
Ramboll US Corporation,Arlington,VA,80
Randstad USA,Atlanta,GA,100
Raymond James Financial Inc.,St. Petersburg,FL,100
Raytheon Technologies Corp.,Waltham,MA,100
RBC Capital Markets LLC,New York,NY,100
RBC Wealth Management,Minneapolis,MN,100
Re:Sources USA Inc.,Long Island City,NY,100
RE/MAX Holdings,Denver,CO,65
Realogy Holdings Corp.,Madison,NJ,100
Reckitt,Parsippany,NJ,95
Recreational Equipment Inc.,Sumner,WA,100
Red Hat Inc.,Raleigh,NC,100
Redfin Corp.,Seattle,WA,90
Reed Smith LLP,Pittsburgh,PA,100
Regal Entertainment Group,Knoxville,TN,60
Regeneron Pharmaceuticals,Tarrytown,NY,20
Regions Financial Corp.,Birmingham,AL,100
Reinhart Boerner Van Deuren s.c.,Milwaukee,WI,100
Reinsurance Group of America Inc.,Chesterfield,MO,95
Reliance Steel & Aluminum Co.,Los Angeles,CA,20
Relias LLC,Morrisville,NC,100
Replacements Ltd.,McLeansville,NC,100
Republic Services Inc.,Phoenix,AZ,85
Restaurant Brands International,Miami,FL,100
Retail Business Services,Salisbury,NC,100
Reynolds American Inc.,Winston-Salem,NC,100
Rightpoint Consulting LLC,Chicago,IL,90
RingCentral Inc.,Belmont,CA,100
Riot Games Inc.,Los Angeles,CA,100
Rite Aid Corp.,Camp Hill,PA,50
Robert Bosch LLC,Farmington Hills,MI,100
Robert Half,Menlo Park,CA,100
Robert W. Baird & Co. Incorporated,Milwaukee,WI,100
Robins Kaplan LLP,Minneapolis,MN,100
Roche Diagnostics Corp.,Indianapolis,IN,100
Rockland Trust Co.,Rockland,MA,100
Rockwell Automation Inc.,Milwaukee,WI,100
Rolls-Royce North America (USA) Holdings Co.,Reston,VA,100
Ropes & Gray LLP,Boston,MA,100
Ross Stores Inc.,Dublin,CA,90
Royal Caribbean Group,Miami,FL,100
RSM US LLP,Chicago,IL,100
Rue Gilt Groupe,Boston,MA,100
Rural Sourcing Inc.,Atlanta,GA,70
Rush Enterprises Inc.,New Braunfels,TX,20
Ryder System Inc.,Miami,FL,80
S.C. Johnson & Son Inc.,Racine,WI,100
S&C Electric Company,Chicago,IL,100
S&P Global Inc.,New York,NY,100
Saatchi & Saatchi North America Inc.,New York,NY,100
Sabre Corporation,Southlake,TX,60
Saint-Gobain Corp.,Malvern,PA,100
Saks Inc.,New York,NY,50
Salesforce,San Francisco,CA,100
Sally Beauty Holdings Inc.,Denton,TX,95
Samsung Electronics America Inc.,Ridgefield Park,NJ,100
Sanderson Farms Inc.,Laurel,MS,50
Sanmina-SCI,San Jose,CA,0
Sanofi,Bridgewater,NJ,100
SAP America Inc.,Newtown Square,PA,100
SAS,Cary,NC,100
Saul Ewing Arnstein & Lehr LLP,Philadelphia,PA,100
SBE,Los Angeles,CA,40
Schiff Hardin LLP,Chicago,IL,100
Schneider Electric,Andover,MA,90
Scholastic Corp.,New York,NY,65
Schulte Roth & Zabel LLP,New York,NY,100
Science Applications International Corp.,Reston,VA,100
ScionHealth,Louisville,KY,95
Scotiabank USA,New York,NY,100
Scotts Miracle-Gro Company,Marysville,OH,100
Seaboard Corp.,Merriam,KS,0
Seacoast National Bank,Stuart,FL,100
Seagate Technology plc,Cupertino,CA,100
Sealed Air Corp.,Charlotte,NC,75
Securian Financial Group Inc.,St. Paul,MN,90
Selective Insurance Group,Branchville,NJ,80
Semiconductor Components Industries LLC dba onsemi,Phoenix,AZ,65
Sempra,San Diego,CA,100
Seneca,San Francisco,CA,100
Serco Inc.,Herndon,VA,35
Service Corporation International,Houston,TX,65
ServiceNow,Santa Clara,CA,100
ServiceSource International Inc.,Denver,CO,65
Seyfarth Shaw LLP,Chicago,IL,100
Shake Shack Inc.,New York,NY,100
SharkNinja Operating LLC,Needham,MA,55
Shearman & Sterling LLP,New York,NY,100
Shell Oil Co.,Houston,TX,100
Sheltair Aviation Services,Fort Lauderdale,FL,80
Sheppard Mullin Richter & Hampton LLP,Los Angeles,CA,100
Sherwin-Williams Co. The,Cleveland,OH,100
SHI International Corp.,Somerset,NJ,30
Shook Hardy & Bacon LLP,Kansas City,MO,100
Shutterstock Inc.,New York,NY,100
Sidley Austin LLP,Chicago,IL,100
Siemens Corp.,Washington DC,DC,100
Siemens Healthineers USA,Tarrytown,NY,100
Siemens Medical Solutions USA Inc.,Malvern,PA,100
Signet Jewelers,Akron,OH,85
Simon Property Group Inc.,Indianapolis,IN,20
Simpson Thacher & Bartlett LLP,New York,NY,100
Sirius XM Radio Inc.,New York,NY,100
Skadden Arps Slate Meagher & Flom LLP,New York,NY,100
SkyWest Inc.,St. George,UT,70
Slalom,Seattle,WA,100
SLM Corp. (Sallie Mae),Newark,DE,70
Snagajob.com Inc.,Glen Allen,VA,90
Snell & Wilmer,Phoenix,AZ,100
Société Générale,New York,NY,100
Sodexo Inc.,Gaithersburg,MD,100
Softchoice Corp.,Chicago,IL,100
Software AG USA Inc.,Reston,VA,70
Sonic Automotive Inc.,Charlotte,NC,0
Sonoco Products Company,Hartsville,SC,80
SONOS INC.,Santa Barbara,CA,100
Sony Corporation of America,New York,NY,100
Sony Electronics Inc.,San Diego,CA,100
Sony Interactive Entertainment LLC,San Mateo,CA,100
Sony Music Entertainment,New York,NY,90
Sony Pictures Entertainment Inc.,Culver City,CA,100
Southeastern Grocers Inc.,Jacksonville,FL,85
Southern Co.,Atlanta,GA,100
Southern Graphic Systems LLC,Louisville,KY,50
Southwest Airlines Co.,Dallas,TX,100
SPARC Group LLC,Lyndhurst,NJ,100
Spark Therapeutics Inc.,Philadelphia,PA,100
SpartanNash,Byron Center,MI,65
Spirit AeroSystems Inc.,Wichita,KS,95
Splunk Inc.,San Francisco,CA,100
Spotify USA Inc.,New York,NY,100
Square Inc.,San Francisco,CA,100
Squarespace,New York,NY,95
Squire Patton Boggs,Cleveland,OH,100
SSI (US) Inc.,Chicago,IL,85
Standard Chartered,New York,NY,100
Standard Insurance Co.,Portland,OR,100
Stanley Black & Decker Inc.,New Britain,CT,100
Staples Inc.,Framingham,MA,95
Starbucks Corp.,Seattle,WA,100
State Farm Group,Bloomington,IL,100
State Street Corp.,Boston,MA,100
Steel Dynamics Inc.,Fort Wayne,IN,55
Steelcase Inc.,Grand Rapids,MI,100
Stellantis,Auburn Hills,MI,95
Steptoe & Johnson LLP,Washington DC,DC,100
Stinson LLP,Kansas City,MO,100
Stoel Rives LLP,Portland,OR,100
Stryker Corp.,Kalamazoo,MI,100
Subaru of America Inc.,Cherry Hill,NJ,100
SUEZ Water Technologies and Solutions,Trevose,PA,90
Suffolk Construction Company Inc.,Boston,MA,75
Sullivan & Cromwell LLP,New York,NY,100
Sumitomo Mitsui Banking Corporation,New York,NY,100
Sun Life,Wellesley Hills,MA,100
Sunrun Inc.,San Francisco,CA,100
Sunset Aviation LLC dba Solairus Aviation,Petaluma,CA,65
Supervalu Inc.,Eden Prairie,MN,40
Sweetgreen Inc.,Los Angeles,CA,100
Synchrony,Stamford,CT,100
Syneos Health,Morrisville,NC,75
SYNNEX Corp.,Fremont,CA,100
SYSCO Corp.,Houston,TX,70
T-Mobile USA Inc.,Bellevue,WA,100
T. Rowe Price Associates Inc.,Baltimore,MD,100
Tailored Brands Inc.,Houston,TX,95
Takeda Pharmaceuticals USA Inc.,Deerfield,IL,100
Talend,Redwood City,CA,70
Tapestry Inc.,New York,NY,100
Targa Resources Corp.,Houston,TX,10
Target Corp.,Minneapolis,MN,100
TD Bank N.A.,Cherry Hill,NJ,100
TD Securities (USA) LLC,New York,NY,100
TDS Telecommunications LLC,Madison,WI,100
TE Connectivity Inc.,Berwyn,PA,100
Tech Data Corp.,Clearwater,FL,100
TEGNA Inc.,McLean,VA,100
Teleflex,Wayne,PA,100
TENET Healthcare Corporation,Dallas,TX,80
Tenneco Inc.,Lake Forest,IL,20
Tenneco Inc.,Lake Forest,IL,65
Teradata Corp.,San Diego,CA,100
Tesla Inc.,Palo Alto,CA,100
Teva Pharmaceuticals USA Inc.,Parsippany,NJ,100
Texas Instruments Incorporated,Dallas,TX,100
Textron Inc.,Providence,RI,60
The Auto Club Group,Dearborn,MI,80
The Bama Companies Inc.,Tulsa,OK,95
The Blackstone Group Inc.,New York,NY,100
The Boston Beer Company Inc.,Boston,MA,70
The Chemours Company,Wilmington,DE,100
The GIANT Company,Carlisle,PA,80
The Judge Group Inc.,Wayne,PA,85
The Knot Worldwide,Chevy Chase,MD,100
The Michaels Companies Inc.,Irving,TX,55
The Neiman Marcus Group Inc.,Dallas,TX,95
The Philadelphia Inquirer PBC,Philadelphia,PA,100
The Stop & Shop Supermarket Company LLC,Quincy,MA,100
Thermo Fisher Scientific Inc.,Waltham,MA,100
Thompson & Knight LLP,Dallas,TX,90
Thompson Coburn LLP,St. Louis,MO,100
Thompson Hine LLP,Cleveland,OH,100
Thomson Reuters,Stamford,CT,100
Thor Industries Inc.,Elkhart,IN,0
Thornton Tomasetti Inc.,New York,NY,90
Thrivent Financial,Minneapolis,MN,95
TIAA,New York,NY,100
Tiffany & Co.,New York,NY,100
Tillamook County Creamery Association,Tillamook,OR,100
TJX Companies Inc. The,Framingham,MA,90
Toast Inc.,Boston,MA,95
Toll Brothers Inc.,Fort Washington DC,PA,80
TowerBrook Capital Partners,New York,NY,100
Toyota Motor North America Inc.,Plano,TX,100
TPG Global LLC,Fort Worth,TX,100
Tractor Supply Company,Brentwood,TN,90
Trane Technologies,Davidson,NC,90
Transamerica Corp. The,Cedar Rapids,IA,100
TransUnion,Chicago,IL,100
Travel + Leisure Co.,Orlando,FL,100
TravelCenters of America,Westlake,OH,100
Travelers Companies Inc. The,New York,NY,100
Travelport Ltd.,Atlanta,GA,70
TIBCO Software Inc.,Dublin,CA,75
TripAdvisor Inc.,Needham,MA,100
Troutman Pepper Hamilton Sanders LLP,Atlanta,GA,100
True Value Company L.L.C.,Chicago,IL,85
Truist Financial,Atlanta,GA,100
Turkey Hill LLC,Conestoga,PA,70
Turnberry Solutions Inc.,Minneapolis,MN,90
Turner Construction Co.,New York,NY,100
Twitter Inc.,San Francisco,CA,100
Tyson Foods Inc.,Springdale,AR,90
U.S. Bancorp,Minneapolis,MN,100
U.S. Xpress Enterprises,Chattanooga,TN,75
Uber Technologies Inc.,San Francisco,CA,100
UBS AG,New York,NY,100
UGI Corp.,King of Prussia,PA,20
UKG (Ultimate Kronos Group),Weston,FL,100
UL Inc.,Northbrook,IL,100
Ulta Salon Cosmetics & Fragrance,Bolingbrook,IL,65
Ultimate Fitness Group LLC,Boca Raton,FL,80
Under Armour Inc.,Baltimore,MD,90
Unilever,Englewood Cliffs,NJ,100
Union Pacific Corp.,Omaha,NE,100
Unisys Corp.,Blue Bell,PA,70
United Airlines Holdings Inc.,Chicago,IL,100
United Natural Foods Inc.,Providence,RI,100
United Parcel Service Inc.,Atlanta,GA,100
United Services Automobile Association,San Antonio,TX,100
United States Steel Corp.,Pittsburgh,PA,100
UnitedHealth Group Inc.,Minnetonka,MN,100
Univar Solutions Inc.,Downers Grove,IL,100
Universal Health Services Inc.,King of Prussia,PA,20
University of Phoenix,Phoenix,AZ,100
Univision Communications Inc.,Miami,FL,100
Unum Group,Chattanooga,TN,100
UPMC Health Plan,Pittsburgh,PA,100
Upwork Inc.,San Francisco,CA,100
