Employer,City,State,CEI Rating
MGM Resorts International,Las Vegas,NV,100
Michael Best & Friedrich LLP,Milwaukee,WI,95
Micron Technology Inc.,Boise,ID,40
Microsoft Corp.,Redmond,WA,100
Milbank Tweed Hadley & McCloy LLP,New York,NY,100
MillerCoors LLC,Chicago,IL,100
Mintz Levin Cohn Ferris Glovsky & Popeo PC,Boston,MA,100
Mitchell Gold + Bob Williams,Taylorsville,NC,100
Mohawk Industries Inc.,Calhoun,GA,35
Molina Healthcare Inc.,Long Beach,CA,60
Mondelēz International Inc.,East Hanover,NJ,100
Monsanto Co.,St. Louis,MO,100
Moody's Corp.,New York,NY,100
Moore & Van Allen PLLC,Charlotte,NC,100
Morgan Stanley,New York,NY,100
Morgan Lewis & Bockius LLP,Philadelphia,PA,100
Morningstar Inc.,Chicago,IL,100
Morris Manning & Martin LLP,Atlanta,GA,100
Morrison & Foerster LLP,San Francisco,CA,100
Mosaic Co.,Plymouth,MN,85
Motorola Solutions Inc.,Chicago,IL,95
MSLGROUP Americas,New York,NY,100
Munger Tolles & Olson LLP,Los Angeles,CA,100
Murphy USA,El Dorado,AR,95
Mutual of Omaha Insurance,Omaha,NE,95
NASDAQ Inc.,New York,NY,85
National Grid USA,Waltham,MA,100
National Oilwell Varco Inc.,Houston,TX,65
Nationwide,Columbus,OH,100
Navient,Wilmington,DE,100
Navigant Consulting Inc.,Chicago,IL,100
Navistar International Corp.,Lisle,IL,40
NCR Corp.,Duluth,GA,100
Nelson Mullins Riley & Scarborough LLP,Columbia,SC,95
Nestlé Purina PetCare Co.,St. Louis,MO,100
Nestlé USA Inc.,Glendale,CA,95
NetApp Inc.,Sunnyvale,CA,95
Netflix Inc.,Los Gatos,CA,90
New Relic Inc.,San Francisco,CA,95
New York Life Insurance Co.,New York,NY,100
New York Times Co.,New York,NY,100
Newmont Mining Corporation,Greenwood Village,CO,100
News Corp.,New York,NY,90
NextEra Energy Inc.,Juno Beach,FL,70
NGL Energy Partners,Tulsa,OK,20
Nielsen,New York City,NY,100
Nike Inc.,Beaverton,OR,100
NiSource Inc.,Merrillville,IN,100
Nissan North America Inc.,Franklin,TN,100
Nixon Peabody LLP,Boston,MA,100
Nokia Inc.,Irving,TX,100
Nordstrom Inc.,Seattle,WA,100
Norfolk Southern Corp.,Norfolk,VA,100
Nortel Networks Corp.,Richardson,TX,45
Northern Trust Corp.,Chicago,IL,100
Northrop Grumman Corp.,Falls Church,VA,100
Northwestern Mutual Life Insurance,Milwaukee,WI,100
Norton Rose Fulbright,Houston,TX,100
Novartis Pharmaceuticals Corp.,East Hanover,NJ,100
Novo Nordisk Inc.,Plainsboro,NJ,90
NRG Energy Inc.,Princeton,NJ,65
Nuance Communications,Burlington,MA,80
Nucor Corp.,Charlotte,NC,20
NVIDIA Corp.,Santa Clara,CA,100
NYSE Euronext Inc.,New York,NY,45
Occidental Petroleum,Los Angeles,CA,10
Ocean Spray Cranberries Inc.,Lakeville-Middleboro,MA,40
Office Depot Inc.,Boca Raton,FL,100
Ogilvy Group Inc.,New York,NY,100
Ogletree Deakins Nash Smoak & Stewart,Greenville,SC,100
Old Republic International,Chicago,IL,45
O'Melveny & Myers LLP,Los Angeles,CA,100
Omnicom Group,New York,NY,100
ONE Gas Inc.,Tulsa,OK,70
ONEOK Inc.,Tulsa,OK,95
OppenheimerFunds Inc.,New York,NY,100
Optimedia International US Inc.,New York,NY,100
Oracle Corp.,Redwood City,CA,15
Orbital ATK Inc.,Dulles,VA,100
O'Reilly Automotive Inc.,Springfield,MO,10
Orrick Herrington & Sutcliffe LLP,San Francisco,CA,100
Oshkosh Corp.,Oshkosh,WI,30
Outerwall Inc.,Bellevue,WA,100
Overstock.com Inc.,Midvale,UT,75
Owens & Minor Inc.,Mechanicsville,VA,90
Owens Corning,Toledo,OH,100
Owens-Illinois Inc.,Perrysburg,OH,20
Paccar Inc.,Bellevue,WA,100
Pacific Investment Management Co. LLC,Newport Beach,CA,100
Pacific Life Insurance Co.,Newport Beach,CA,80
Pacific Medical Centers,Seattle,WA,60
Packaging Corporation of America,Lake Forest,IL,20
Palm Management Corp.,Washington DC,DC,55
Pandora Media Inc.,Oakland,CA,90
Pariveda Solutions Inc.,Dallas,TX,70
Parker Hannifin Corp.,Cleveland,OH,20
Patterson Belknap Webb & Tyler LLP,New York,NY,100
Patterson Companies (Patterson Dental Supply),St. Paul,MN,75
Patton Boggs LLP,Washington DC,DC,80
Paul Hastings LLP,Los Angeles,CA,100
Paul Weiss Rifkind Wharton & Garrison LLP,New York,NY,100
PayPal Holdings Inc.,San Jose,CA,100
PBF Energy,Parsippany,NJ,20
Peabody Energy Corp.,St. Louis,MO,15
Pearson Inc.,Hoboken,NJ,85
Penske Automotive Group Inc.,Bloomfield Hills,MI,10
Pep Boys-Manny Moe & Jack,Philadelphia,PA,100
Pepper Hamilton LLP,Philadelphia,PA,100
PepsiCo Inc.,Purchase,NY,100
Perkins + Will Inc.,Chicago,IL,35
Perkins Coie LLP,Seattle,WA,100
Pernod Ricard USA LLC,New York,NY,100
Peter Kiewit Sons' Inc.,Omaha,NE,20
PetSmart Inc.,Phoenix,AZ,100
Pfizer Inc.,New York,NY,100
PG&E Corp.,San Francisco,CA,100
Philip Morris International Inc.,New York,NY,10
Phillips 66,Houston,TX,85
Pillsbury Winthrop Shaw Pittman LLP,New York,NY,100
Pinnacle West Capital,Phoenix,AZ,90
Pinterest Inc.,San Francisco,CA,95
Pitney Bowes Inc.,Stamford,CT,70
Plains GP Holdings,Houston,TX,70
PNC Financial Services Group Inc. The,Pittsburgh,PA,100
PNM Resources Inc.,Albuquerque,NM,70
Polsinelli,Kansas City,MO,85
Portland General Electric Co.,Portland,OR,100
PPG Industries Inc.,Pittsburgh,PA,100
PPL Corp.,Allentown,PA,100
Praxair Inc.,Danbury,CT,100
Precision Castparts Corp.,Portland,OR,100
priceline.com LLC,Norwalk,CT,90
PricewaterhouseCoopers LLP,New York,NY,100
Principal Financial Group,Des Moines,IA,100
Proctor & Gamble Co.,Cincinnati,OH,90
Progressive Corp. The,Mayfield Village,OH,100
Proskauer Rose LLP,New York,NY,90
Prudential Financial Inc.,Newark,NJ,100
Public Service Enterprise Group,Newark,NJ,100
Publicis Healthcare Communications,New York,NY,100
Publicis Inc.,New York,NY,95
Publicis Media,New York,NY,100
Publix Super Markets Inc.,Lakeland,FL,10
PulteGroup Inc.,Atlanta,GA,10
PVH Corp.,New York,NY,100
Quaintance-Weaver Inc.,Greensboro,NC,60
QUALCOMM Inc.,San Diego,CA,100
Quanta Services,Houston,TX,10
Quantcast Corp.,San Francisco,CA,80
Quarles & Brady LLP,Milwaukee,WI,100
Quest Diagnostics Inc.,Madison,NJ,100
Quinn Emanuel Urquhart & Sullivan LLP,London,CA,100
Quintiles Transnational,Durham,NC,20
R.R. Donnelley & Sons Co.,Chicago,IL,90
Rackspace,San Antonio,TX,100
RadioShack Corp.,Fort Worth,TX,40
Ralph Lauren Corp.,New York,NY,90
Raymond James Financial Inc.,St. Petersburg,FL,100
Raytheon Co.,Waltham,MA,100
RB,Parsippany,NJ,50
RBC Capital Markets LLC,New York,NY,100
RBC Wealth Management,Minneapolis,MN,100
RBS Securities Inc.,Stamford,CT,85
Re:Sources USA Inc.,Long Island City,NY,90
Realogy Holdings Corp.,Madison,NJ,85
Recreational Equipment Inc.,Kent,WA,90
Redfin Corp.,Seattle,WA,85
Reed Smith LLP,Pittsburgh,PA,100
Regal Entertainment Group,Knoxville,TN,80
Regions Financial Corp.,Birmingham,AL,95
Reinhart Boerner Van Deuren s.c.,Milwaukee,WI,55
Reinsurance Group of America Inc.,Chesterfield,MO,80
Reliance Steel & Aluminum Co.,Los Angeles,CA,10
Replacements Ltd.,McLeansville,NC,90
Republic Services Inc.,Phoenix,AZ,95
Reynolds American Inc.,Winston-Salem,NC,80
Rite Aid Corp.,Camp Hill,PA,65
Robert Bosch Corp.,Broadview,IL,90
Robert Half,Menlo Park,CA,100
Robert W. Baird & Co. Incorporated,Milwaukee,WI,95
Robins Kaplan LLP,Minneapolis,MN,100
Rockland Trust Co.,Rockland,MA,85
Rockwell Automation Inc.,Milwaukee,WI,80
Rockwell Collins Inc.,Cedar Rapids,IA,100
Rolls-Royce North America (USA) Holdings Co.,Reston,VA,100
Ropes & Gray LLP,Boston,MA,100
Rosetta LLC,Hamilton,NJ,75
Ross Stores Inc.,Dublin,CA,80
Royal Caribbean Cruises Ltd.,Miami,FL,85
Ryder System Inc.,Miami,FL,90
Ryan Specialty Group Inc.,Calabasas,CA,85
S&P Global Inc.,New York,NY,100
S.C. Johnson & Son Inc.,Racine,WI,100
Saatchi & Saatchi North America Inc.,New York,NY,100
Sabre Holdings Inc.,Southlake,TX,65
Saint-Gobain Corp.,Malvern,PA,90
Salesforce,San Francisco,CA,100
Sanderson Farms Inc.,Laurel,MS,55
SanDisk Corp.,Milpitas,CA,100
Sanmina-SCI,San Jose,CA,20
Sanofi,Bridgewater,NJ,100
SAP America Inc.,Newtown Square,PA,100
Sapient Consulting Corp.,Boston,MA,100
SapientRazorfish,Boston,MA,100
Saul Ewing Arnstein & Lehr LLP,Philadelphia,PA,100
Sbe,Los Angeles,CA,75
Schiff Hardin LLP,Chicago,IL,100
Scholastic Corp.,New York,NY,100
Schulte Roth & Zabel LLP,New York,NY,95
Science Applications International Corp.,Reston,VA,85
Seaboard Corp.,Shawnee Mission,KS,25
Seagate Technology LLC,Scotts Valley,CA,25
Sealed Air Corp.,Elmwood Park,NJ,20
Sears Holdings Corp.,Hoffman Estates,IL,15
Sedgwick,San Francisco,CA,100
Selective Insurance Group,Branchville,NJ,55
Sempra Energy,San Diego,CA,100
Severn Trent Services Inc.,Fort Washington DC,PA,60
Seyfarth Shaw LLP,Chicago,IL,100
Shearman & Sterling LLP,New York,NY,100
Shell Oil Co.,Houston,TX,100
Sheppard Mullin Richter & Hampton LLP,Los Angeles,CA,100
Sherwin-Williams Co. The,Cleveland,OH,90
Shook Hardy & Bacon LLP,Kansas City,MO,100
Sidley Austin LLP,Chicago,IL,100
Siemens,Malvern,PA,100
Simon Property Group Inc.,Indianapolis,IN,10
Simpson Thacher & Bartlett LLP,New York,NY,100
SIRIUS XM Radio Inc.,New York,NY,100
Skadden Arps Slate Meagher & Flom LLP,New York,NY,100
SkyWest Airlines Inc.,St. George,UT,90
Slalom,Seattle,WA,100
SLM Corp. (Sallie Mae),Newark,DE,45
Snagajob.com Inc.,Glen Allen,VA,85
Snell & Wilmer,Phoenix,AZ,100
Société Générale Financial Corp.,New York,NY,100
Sodexo Inc.,Gaithersburg,MD,100
Software AG USA Inc.,Reston,VA,60
Software House International,Somerset,NJ,100
Sonic Automotive Inc.,Charlotte,NC,20
Sonoco Products Company,Hartsville,SC,80
Sony Computer Entertainment America LLC,Foster City,CA,80
Sony Corporation of America,New York,NY,100
Sony Electronics Inc.,San Diego,CA,100
Sony Pictures Entertainment Inc.,Culver City,CA,100
Southern California Edison Co.,Rosemead,CA,100
Southwire Co.,Atlanta,GA,100
Southwest Airlines Co.,Dallas,TX,100
SpartanNash,Grand Rapids,MI,75
Spectra Energy Corp.,Houston,TX,100
Spirit AeroSystems Inc.,Wichita,KS,85
Sprint Corp.,Overland Park,KS,100
Squire Patton Boggs,Cleveland,OH,100
SRA International Inc.,Fairfax,VA,80
St. Jude Medical Inc.,St. Paul,MN,95
Standard Insurance Co.,Portland,OR,100
Stanley Black & Decker Inc.,New Britain,CT,85
Staples Inc.,Framingham,MA,100
Starbucks Corp.,Seattle,WA,100
Starcom,Chicago,IL,100
State Farm Group,Bloomington,IL,100
State Street Corp.,Boston,MA,100
Steel Dynamics Inc.,Fort Wayne,IN,65
Steelcase Inc.,Grand Rapids,MI,100
Steptoe & Johnson LLP,Washington DC,DC,100
Stinson Leonard Street LLP,Kansas City,MO,100
Stoel Rives LLP,Portland,OR,100
Stryker Corp.,Kalamazoo,MI,100
Subaru of America Inc.,Cherry Hill,NJ,100
Sullivan & Cromwell LLP,New York,NY,85
Sun Life Financial Inc. (US),Wellesley Hills,MA,100
SunPower Corp.,San Jose,CA,75
SunTrust Banks Inc.,Atlanta,GA,100
Supervalu Inc.,Eden Prairie,MN,75
Symantec Corp.,Mountain View,CA,100
Synchrony Financial,Stamford,CT,80
SYNNEX Corp.,Fremont,CA,100
SYSCO Corp.,Houston,TX,100
T. Rowe Price Associates Inc.,Baltimore,MD,100
Tailored Brands Inc.,Houston,TX,95
Takeda Pharmaceuticals USA Inc.,Deerfield,IL,100
Target Corp.,Minneapolis,MN,100
TD Ameritrade,Omaha,NE,100
TD Bank N.A.,Wilmington,DE,100
TD Securities (USA) LLC,New York,NY,100
TE Connectivity Inc.,Berwyn,PA,100
Tech Data Corp.,Clearwater,FL,100
TEGNA Inc.,McLean,VA,100
Telephone & Data Systems Inc.,Chicago,IL,100
Tenet Healthcare Corp.,Dallas,TX,80
Tenneco Inc.,Lake Forest,IL,35
Terex Corp.,Westport,CT,35
Tesla Inc.,Palo Alto,CA,100
Tesoro Corp.,San Antonio,TX,40
Teva Pharmaceutical USA Inc.,North Wales,PA,100
Texas Instruments Inc.,Dallas,TX,100
Textron Inc.,Providence,RI,55
Thermo Fisher Scientific Inc.,Waltham,MA,100
Thompson Coburn LLP,St. Louis,MO,100
Thompson Hine LLP,Cleveland,OH,100
Thomson Reuters,New York,NY,100
Thrivent Financial,Minneapolis,MN,85
TIAA,New York,NY,100
Tiffany & Co.,New York,NY,100
Time Warner Inc.,New York,NY,100
TJX Companies Inc. The,Framingham,MA,100
T-Mobile USA Inc.,Bellevue,WA,100
Toyota Motor North America Inc.,Plano,TX,100
Toys 'R' Us Inc.,Wayne,NJ,100
TPG Global LLC,Fort Worth,TX,100
Transamerica Corp. The,Cedar Rapids,IA,100
TransUnion,Chicago,IL,85
TravelCenters of America,Westlake,OH,10
Travelers Companies Inc. The,New York,NY,100
Travelport Ltd.,Parsippany,NJ,50
TripAdvisor Inc.,Needham,MA,90
Tropicana Las Vegas The,Las Vegas,NV,85
Troutman Sanders LLP,Atlanta,GA,100
True Value Co.,Chicago,IL,95
Truven Health Analytics Inc.,Ann Arbor,MI,80
Tufts Health Plan,Watertown,MA,100
Turner Construction Co.,New York,NY,100
Twitter Inc.,San Francisco,CA,100
Tyson Foods Inc.,Springdale,AR,100
U.S. Bancorp,Minneapolis,MN,100
Uber Technologies Inc.,San Francisco,CA,100
UBM plc,New York,NY,100
UBS AG,New York,NY,100
UGI Corp.,King of Prussia,PA,20
Ultimate Software Group Inc.,Weston,FL,100
Under Armour Inc.,Baltimore,MD,100
Unilever,Englewood Cliffs,NJ,100
Union Bank,New York,NY,100
Union Pacific Corp.,Omaha,NE,100
Unisys Corp.,Blue Bell,PA,30
United Airlines,Chicago,IL,100
United Natural Foods Inc.,Providence,RI,10
United Parcel Service Inc.,Atlanta,GA,100
United Rentals Inc.,Stamford,CT,45
United Services Automobile Association,San Antonio,TX,100
United States Steel Corp.,Pittsburgh,PA,10
United Technologies Corp.,Farmington,CT,100
UnitedHealth Group Inc.,Minnetonka,MN,95
Univar,Downers Grove,IL,20
Universal Health Services,King of Prussia,PA,20
University of Phoenix,Tempe,AZ,100
Univision Communications Inc.,New York,NY,100
Unum Group,Chattanooga,TN,85
Urban Outfitters Inc.,Philadelphia,PA,85
US Foods Inc.,Rosemont,IL,75
USG Corp.,Chicago,IL,65
Valero Energy Corp.,San Antonio,TX,20
Vanguard Group Inc.,Malvern,PA,100
Veritas Technologies LLC,Mountain View,CA,100
Veritiv,Atlanta,GA,20
Verizon Communications Inc.,New York,NY,100
VF Corp.,Greensboro,NC,100
Viacom Inc.,New York,NY,100
Vinson & Elkins LLP,Houston,TX,100
Virgin America,Burlingame,CA,100
Visa,Foster City,CA,95
Visteon Corp.,Van Buren Township,MI,100
VMware Inc.,Palo Alto,CA,95
Volkswagen Group of America Inc.,Herndon,VA,100
Vorys Sater Seymour and Pease LLP,Columbus,OH,95
Vox Media Inc.,Washington DC,DC,90
Voya Financial,New York,NY,100
W.R. Berkley,Greenwich,CT,10
W.W. Grainger Inc.,Lake Forest,IL,100
Wachtell Lipton Rosen & Katz,New York,NY,100
Waddell & Reed Financial Inc.,Overland Park,KS,80
Walgreen Co.,Deerfield,IL,100
Wal-Mart Stores Inc.,Bentonville,AR,100
Walt Disney Co. The,Burbank,CA,100
Warby Parker,New York,NY,95
Washington DC Permanente Medical Group,Renton,WA,100
Waste Management Inc.,Houston,TX,80
Wawa Inc.,Wawa,PA,100
WEC Energy Group,Milwaukee,WI,55
WeddingWire Inc.,Chevy Chase,MD,100
Weil Gotshal & Manges LLP,New York,NY,100
Wellmark Inc.,Des Moines,IA,100
Wells Fargo & Co.,San Francisco,CA,100
Wendy's Co. The,Dublin,OH,80
WESCO International Inc.,Pittsburgh,PA,60
West Corp.,Omaha,NE,100
Western & Southern Financial Group,Cincinnati,OH,20
Western Digital Corp.,Irvine,CA,20
Western Refining Inc.,El Paso,TX,10
Western Union Co. The,Englewood,CO,75
WestRock,Norcross,GA,70
Weyerhaeuser Co.,Federal Way,WA,100
Whirlpool Corp.,Benton Harbor,MI,100
White & Case LLP,New York,NY,100
Whole Foods Market Inc.,Austin,TX,75
Wiley Rein LLP,Washington DC,DC,100
Williams Companies Inc.,Tulsa,OK,100
Williams Mullen PC,Richmond,VA,100
Williams-Sonoma Inc.,San Francisco,CA,90
Willis Towers Watson,Arlington,VA,100
Willkie Farr & Gallagher LLP,New York,NY,95
Wilmer Cutler Pickering Hale & Dorr LLP,Washington DC,DC,100
Wilson Sonsini Goodrich & Rosati PC,Palo Alto,CA,85
Windstream Corp.,Little Rock,AR,20
Winn-Dixie Stores Inc.,Jacksonville,FL,45
Winston & Strawn LLP,Chicago,IL,100
Womble Carlyle Sandridge & Rice LLP,Winston-Salem,NC,100
Workday Inc.,Pleasanton,CA,100
World Fuel Services,Miami,FL,20
WPP Group USA,New York,NY,85
Wyndham Worldwide Corp.,Parsippany,NJ,100
Wynn Resorts Ltd.,Las Vegas,NV,100
Xcel Energy Inc.,Minneapolis,MN,100
Xerox Corp.,Norwalk,CT,65
Xylem Inc.,Rye Brook,NY,90
Yelp Inc.,San Francisco,CA,100
Young's Market Co.,Tustin,CA,85
YRC Worldwide Inc.,Overland Park,KS,100
Yum! Brands Inc.,Louisville,KY,100
Zenith Media Services Inc.,New York,NY,100
Zimmer Holdings Inc.,Warsaw,IN,20
Zurich North America,Schaumburg,IL,75
