Employer,City,State,CEI Rating
Microsoft Corp.,Redmond,WA,100
Milbank  Tweed Hadley & McCloy LLP,New York,NY,100
MillerCoors LLC,Chicago,IL,80
Mintz Levin Cohn Ferris Glovsky & Popeo PC,Boston,MA,100
Mitchell Gold + Bob Williams,Taylorsville,NC,100
Mohawk Industries Inc.,Calhoun,GA,35
Molina Healthcare Inc.,Long Beach,CA,60
Mondelēz International Inc.,East Hanover,NJ,100
Monsanto Co.,St. Louis,MO,100
Moody’s Corp.,New York,NY,100
Moore & Van Allen PLLC,Charlotte,NC,100
Morgan Stanley,New York,NY,100
Morgan Lewis & Bockius LLP,Philadelphia,PA,100
Morningstar Inc.,Chicago,IL,100
Morris Manning & Martin LLP,Atlanta,GA,100
Morrison & Foerster LLP,San Francisco,CA,100
Mosaic Co.,Plymouth,MN,100
Motorola Solutions Inc.,Schaumburg,IL,75
MRC Global,Houston,TX,30
MSLGROUP Americas,New York,NY,100
Munger Tolles & Olson LLP,Los Angeles,CA,100
Murphy Oil,El Dorado,AR,30
Murphy USA,El Dorado,AR,30
Mutual of Omaha Insurance,Omaha,NE,100
NASDAQ OMX Group Inc. The,New York,NY,75
National Grid USA,Waltham,MA,100
National Oilwell Varco Inc.,Houston,TX,30
Nationwide,Columbus,OH,100
Navient,Wilmington,DE,90
Navigant Consulting Inc.,Chicago,IL,100
Navistar International Corp.,Lisle,IL,30
NCR Corp.,Duluth,GA,100
Nelson Mullins Riley & Scarborough LLP,Columbia,SC,85
Nestlé Purina PetCare Co.,St. Louis,MO,100
Nestlé USA Inc.,Glendale,CA,95
NetApp Inc.,Sunnyvale,CA,95
Netflix Inc.,Los Gatos,CA,100
New York Life Insurance Co.,New York,NY,100
New York Times Co.,New York,NY,85
Newmont Mining Corporation,Greenwood Village,CO,100
News Corp.,New York,NY,100
NextEra Energy Inc.,Juno Beach,FL,100
NGL Energy Partners,Tulsa,OK,20
Nielsen,New York City,NY,100
Nike Inc.,Beaverton,OR,100
NiSource Inc.,Merrillville,IN,100
Nissan North America Inc.,Franklin,TN,100
Nixon Peabody LLP,Boston,MA,100
Nordstrom Inc.,Seattle,WA,100
Norfolk Southern Corp.,Norfolk,VA,100
Nortel Networks Corp.,Richardson,TX,45
Northern Trust Corp.,Chicago,IL,100
Northrop Grumman Corp.,Falls Church,VA,100
Northwestern Mutual Life Insurance,Milwaukee,WI,100
Norton Rose Fulbright,Houston,TX,95
Novartis Pharmaceuticals Corp.,East Hanover,NJ,100
Novo Nordisk Inc.,Plainsboro,NJ,70
NRG Energy Inc.,Princeton,NJ,100
Nucor Corp.,Charlotte,NC,100
NVIDIA Corp.,Santa Clara,CA,100
NYSE Euronext Inc.,New York,NY,55
Occidental Petroleum,Los Angeles,CA,65
Ocean Spray Cranberries Inc.,Lakeville-Middleboro,MA,85
Office Depot Inc.,Boca Raton,FL,100
Ogilvy Group Inc. The,New York,NY,100
Ogletree Deakins Nash Smoak & Stewart,Greenville,SC,100
Old Republic International,Chicago,IL,70
O’Melveny & Myers LLP,Los Angeles,CA,100
Omnicare,Cincinnati,OH,100
Omnicom Group,New York,NY,100
ONE Gas Inc.,Tulsa,OK,70
ONEOK Inc.,Tulsa,OK,85
OppenheimerFunds Inc.,New York,NY,100
Optimoda International US Inc.,New York,NY,100
Oracle Corp.,Redwood City,CA,100
Orbital ATK Inc.,Dulles,VA,35
O'Reilly Automotive Inc.,Springfield,MO,100
Orrick Herrington & Sutcliffe LLP,San Francisco,CA,100
Oshkosh Corp.,Oshkosh,WI,90
Outfront Inc.,Bellevue,WA,100
Overstock.com Inc.,Salt Lake City,UT,80
Owens & Minor Inc.,Mechanicsville,VA,80
Owens Corning,Toledo,OH,90
Owens-Illinois Inc.,Perrysburg,OH,20
PACCAR Inc.,Bellevue,WA,70
Pacific Investment Management Co. LLC,Newport Beach,CA,100
Pacific Life Insurance Co.,Newport Beach,CA,85
Pacific Medical Centers,Seattle,WA,80
Packaging Corporation of America,Lake Forest,IL,30
Palm Management Corp.,Washington DC,DC,55
Pandora Media Inc.,Oakland,CA,100
Parker Hannifin Corp.,Cleveland,OH,100
Patterson Belknap Webb & Tyler LLP,New York,NY,100
Patterson Companies (Patterson Dental Supply),St. Paul,MN,60
Patton Boggs LLP,Washington DC,DC,100
Paul Hastings LLP,Los Angeles,CA,100
Paul Weiss Rifkind  Wharton & Garrison LLP,New York,NY,100
PayPal Holdings Inc.,San Jose,CA,100
PBF Energy,Parsippany,NJ,10
Peabody Energy Corp.,St. Louis,MO,20
Pearson Inc.,Hoboken,NJ,95
Penske Automotive Group Inc.,Bloomfield Hills,MI,100
Pep Boys-Manny Moe & Jack,Philadelphia,PA,45
Pepco Holdings Inc.,Washington DC,DC,85
Pepper Hamilton LLP,Philadelphia,PA,100
PepsiCo Inc.,Purchase,NY,100
Perkins + Will Inc.,Chicago,IL,100
Perkins Coie LLP,Seattle,WA,100
Pernod Ricard USA LLC,New York,NY,100
Peter Kiewit Sons’ Inc.,Omaha,NE,30
PetSmart Inc.,Phoenix,AZ,100
Pfizer Inc.,New York,NY,100
PG&E Corp.,San Francisco,CA,100
Philip Morris International Inc.,New York,NY,100
Phillips 66,Houston,TX,90
Pillsbury Winthrop Shaw Pittman LLP,New York,NY,100
Pinnacle West Capital,Phoenix,AZ,90
Pioneer Natural Resources Company,Irving,TX,70
Pitney Bowes Inc.,Stamford,CT,70
Plains GP Holdings,Houston,TX,20
PNC Financial Services Group Inc. The,Pittsburgh,PA,100
PNM Resources Inc.,Albuquerque,NM,65
Polsinelli,Kansas City,MO,85
Portland General Electric Co.,Portland,OR,100
PPG Industries Inc.,Pittsburgh,PA,100
PPL Corp.,Allentown,PA,100
Praxair Inc.,Danbury,CT,100
Precision Castparts Corp.,Portland,OR,20
priceline.com LLC,Norwalk,CT,100
PricewaterhouseCoopers LLP,New York,NY,100
Principal Financial Group,Des Moines,IA,100
Procter & Gamble Co.,Cincinnati,OH,100
Progressive Corp. The,Mayfield Village,OH,100
Proskauer Rose LLP,New York,NY,100
Prudential Financial Inc.,Newark,NJ,100
Public Service Enterprise Group,Newark,NJ,100
Publicis Healthcare Communications,New York,NY,100
Publicis Inc.,New York,NY,95
Publix Super Markets Inc.,Lakeland,FL,35
PulteGroup Inc.,Atlanta,GA,85
PVH Corp.,New York,NY,85
Quantico-Weaver Inc.,Greensboro,NC,70
QUALCOMM Inc.,San Diego,CA,100
Quanta Services,Houston,TX,70
Quantcast Corp.,San Francisco,CA,100
Quarles & Brady LLP,Milwaukee,WI,100
Quest Diagnostics Inc.,Madison,NJ,100
Quinn Emanuel Urquhart & Sullivan LLP,London,CA,100
Quintiles Transnational,Durham,NC,100
R.R. Donnelley & Sons Co.,Chicago,IL,95
RadioShack Corp.,Fort Worth,TX,40
Ralph Lauren Corp.,New York,NY,85
Raymond James Financial Inc.,St. Petersburg,FL,100
Raytheon Co.,Waltham,MA,100
Razorfish,Seattle,WA,100
RB,Parsippany,NJ,50
RBC Capital Markets LLC,New York,NY,100
RBC Wealth Management,Minneapolis,MN,100
RBS Securities Inc.,Stamford,CT,100
Re:Sources USA Inc.,Long Island City,NY,100
Realogy Holdings Corp.,Madison,NJ,85
Recreational Equipment Inc.,Kent,WA,100
Redfin Corp.,Seattle,WA,85
Reed Smith LLP,Pittsburgh,PA,100
Regal Entertainment Group,Knoxville,TN,85
Regions Financial Corp.,Birmingham,AL,85
Reinsurance Group of America Inc.,Chesterfield,MO,85
Reliance Steel & Aluminum Co.,Los Angeles,CA,100
Replacements Ltd.,McLeansville,NC,100
Republic Services Inc.,Phoenix,AZ,100
Reynolds American Inc.,Winston-Salem,NC,65
Rite Aid Corp.,Camp Hill,PA,65
Robert Half,Menlo Park,CA,100
Robert W. Baird & Co. Incorporated,Milwaukee,WI,100
Robins Kaplan LLP,Minneapolis,MN,100
Rockland Trust Co.,Rockland,MA,100
Rockwell Automation Inc.,Milwaukee,WI,100
Rockwell Collins Inc.,Cedar Rapids,IA,100
Rolls-Royce North America (USA) Holdings Co.,Reston,VA,100
Ropes & Gray LLP,Boston,MA,100
Rosetta LLC,Hamilton,NJ,75
Ross Stores Inc.,Dublin,CA,70
Royal Caribbean Cruises Ltd.,Miami,FL,100
Ryder System Inc.,Miami,FL,100
Ryland Group Inc. The,Calabasas,CA,15
SAP Global Inc.,New York,NY,100
S.C. Johnson & Son Inc.,Racine,WI,100
Saatchi & Saatchi North America Inc.,New York,NY,65
Sabre Holdings Inc.,Southlake,TX,100
Salesforce,San Francisco,CA,100
Sanderson Farms Inc.,Laurel,MS,55
SanDisk Corp.,Milpitas,CA,65
Sanmina SCI,San Jose,CA,55
Sanofi,Bridgewater,NJ,100
SAP America Inc.,Newtown Square,PA,100
Sapient Corp.,Boston,MA,100
Saul Ewing LLP,Philadelphia,PA,100
Sbe,Los Angeles,CA,95
Schiff Hardin LLP,Chicago,IL,100
Scholastic Corp.,New York,NY,95
Schulte Roth & Zabel LLP,New York,NY,100
Seaboard Corp.,Shawnee Mission,KS,20
Seagate Technology LLC,Scotts Valley,CA,85
Sealed Air Corp.,Elmwood Park,NJ,100
Sears Holdings Corp.,Hoffman Estates,IL,10
Sedgwick LLP,San Francisco,CA,100
Selective Insurance Group,Branchville,NJ,55
Sempra Energy,San Diego,CA,100
Severn Trent Services Inc.,Fort Washington DC,PA,35
Seyfarth Shaw LLP,Chicago,IL,100
Shearman & Sterling LLP,New York,NY,100
Shell Oil Co.,Houston,TX,100
Sheppard Mullin Richter & Hampton LLP,Los Angeles,CA,100
Sherwin-Williams Co. The,Cleveland,OH,100
Shook Hardy & Bacon LLP,Kansas City,MO,100
Sidley Austin LLP,Chicago,IL,100
Siemens,Malvern,PA,100
Simpson Thacher & Bartlett LLP,New York,NY,100
SIRIUS XM Radio Inc.,New York,NY,100
Skadden Arps Slate Meagher & Flom LLP,New York,NY,100
SkyWest Airlines Inc.,St. George,UT,30
Slalom,Seattle,WA,100
SLM Corp. (Sallie Mae),Newark,DE,35
Snell & Wilmer,Phoenix,AZ,100
Sodexo Inc.,Gaithersburg,MD,100
Software AG USA Inc.,Reston,VA,100
Software House International,Somerset,NJ,60
Sonic Automotive Inc.,Charlotte,NC,65
Sonoco Products Company,Hartsville,SC,95
Sony Computer Entertainment America LLC,Foster City,CA,100
Sony Corporation of America,New York,NY,100
Sony Electronics Inc.,San Diego,CA,100
Sony Pictures Entertainment Inc.,Culver City,CA,100
Southern California Edison Co.,Rosemead,CA,100
Southern Co.,Atlanta,GA,100
Southwest Airlines Co.,Dallas,TX,95
SpartanNash,Grand Rapids,MI,85
Spectra Energy Corp.,Houston,TX,100
Spirit AeroSystems Holdings,Wichita,KS,55
Sprint Corp.,Overland Park,KS,85
Squire Patton Boggs,Cleveland,OH,100
SRA International Inc.,Fairfax,VA,100
St. Jude Medical Inc.,St. Paul,MN,95
Standard Insurance Company,Portland,OR,100
Stanley Black & Decker Inc.,New Britain,CT,45
Staples Inc.,Framingham,MA,90
Starbucks Corp.,Seattle,WA,100
Starcom,Chicago,IL,100
Starwood Hotels & Resorts Worldwide,Stamford,CT,100
State Farm Group,Bloomington,IL,85
State Street Corp.,Boston,MA,100
Steel Dynamics Inc.,Fort Wayne,IN,20
Steelcase Inc.,Grand Rapids,MI,85
Steptoe & Johnson LLP,Washington DC,DC,90
Stinson Leonard Street LLP,Kansas City,MO,100
Stoel Rives LLP,Portland,OR,100
Stryker Corp.,Kalamazoo,MI,100
Subaru of America Inc.,Cherry Hill,NJ,100
Sullivan & Cromwell LLP,New York,NY,100
Sun Life Financial Inc. (US),Wellesley Hills,MA,95
SunPower Corp.,San Jose,CA,100
SunTrust Banks Inc.,Atlanta,GA,100
Supervalu Inc.,Eden Prairie,MN,20
Sutherland Asbill & Brennan LLP,Atlanta,GA,100
Symantec Corp.,Mountain View,CA,100
Synchrony Financial,Stamford,CT,100
SYNNEX Corp.,Fremont,CA,100
SYSCO Corp.,Houston,TX,85
T. Rowe Price Associates Inc.,Baltimore,MD,100
Tailored Brands Inc.,Houston,TX,80
Takeda Pharmaceuticals USA Inc.,Deerfield,IL,100
Targa Resources Corp.,Houston,TX,95
Target Corp.,Minneapolis,MN,100
TD Ameritrade,Omaha,NE,100
TD Bank N.A.,Wilmington,DE,100
TD Securities (USA) LLC,New York,NY,100
TE Connectivity Inc.,Berwyn,PA,100
Tech Data Corp.,Clearwater,FL,100
TEGNA Inc.,McLean,VA,100
Tenet Healthcare Corporation,Dallas,TX,100
Tenneco Inc.,Lake Forest,IL,85
Terex Corp.,Westport,CT,35
Tesla Motors Inc.,Palo Alto,CA,100
Tesoro Corp.,San Antonio,TX,30
Teva Pharmaceutical USA Inc.,North Wales,PA,100
Texas Instruments Inc.,Dallas,TX,100
Textron Inc.,Providence,RI,55
The Advisory Board Co.,Washington DC,DC,100
The Bama Companies Inc.,Tulsa,OK,85
The Cosmopolitan of Las Vegas,Las Vegas,NV,95
The Hain Celestial Group Inc.,Lake Success,NY,70
Thermo Fisher Scientific,Waltham,MA,100
Thompson Coburn LLP,St. Louis,MO,100
Thompson Hine LLP,Cleveland,OH,100
Thomson Reuters,New York,NY,100
Thrivent Financial,Minneapolis,MN,85
TIAA,New York,NY,100
Tiffany & Co.,New York,NY,95
Time Warner Inc.,New York,NY,100
TJX Companies Inc. The,Framingham,MA,100
T-Mobile USA Inc.,Bellevue,WA,100
Toyota North America Inc.,Plano,TX,100
Toys 'R' Us Inc.,Wayne,NJ,85
Tractor Supply Company,Brentwood,TN,30
Transamerica Corp. The,Cedar Rapids,IA,100
TravelCenters of America,Westlake,OH,45
Travelers Companies Inc. The,New York,NY,100
Travelport Ltd.,Parsippany,NJ,85
Trinity Industries Inc.,Dallas,TX,20
Tropicana Las Vegas,Las Vegas,NV,100
Troutman Sanders LLP,Atlanta,GA,100
True Value Co.,Chicago,IL,95
Truven Health Analytics Inc.,Ann Arbor,MI,100
TRW Automotive Holdings Corp.,Livonia,MI,30
Tufts Health Plan,Watertown,MA,100
Turner Construction Co.,New York,NY,100
Twitter Inc.,San Francisco,CA,100
Tyson Foods Inc.,Springdale,AR,100
U.S. Bancorp,Minneapolis,MN,100
Uber Technologies Inc.,San Francisco,CA,100
UBM plc,Manhasset,NY,100
UBS AG,New York,NY,100
UGI Corp.,King of Prussia,PA,90
Ultimate Software Group Inc. The,Weston,FL,100
Under Armour Inc.,Baltimore,MD,95
Unilever,Englewood Cliffs,NJ,95
Union Bank,New York,NY,100
Union Pacific Corp.,Omaha,NE,85
Unisys Corp.,Blue Bell,PA,100
United Airlines,Chicago,IL,95
United Natural Foods Inc.,Providence,RI,10
United Parcel Service Inc.,Atlanta,GA,100
United Rentals Inc.,Stamford,CT,100
United Services Automobile Association,San Antonio,TX,100
United States Steel Corp.,Pittsburgh,PA,75
United Technologies Corp.,Farmington,CT,100
UnitedHealth Group Inc.,Minnetonka,MN,100
Universal Health Services,King of Prussia,PA,100
Unum Group,Chattanooga,TN,85
Urban Outfitters Inc.,Philadelphia,PA,80
US Foods Inc.,Rosemont,IL,65
USG Corp.,Chicago,IL,75
Valero Energy Corp.,San Antonio,TX,20
Vanguard Group Inc.,Malvern,PA,85
Veritas Technologies LLC,Mountain View,CA,85
Verizon Communications Inc.,New York,NY,100
VF Corp.,Greensboro,NC,100
Viacom Inc.,New York,NY,100
Vinson & Elkins LLP,Houston,TX,100
Virgin America,Burlingame,CA,100
Visa,Foster City,CA,100
Visteon Corp.,Van Buren Township,MI,55
VMWare Inc.,Palo Alto,CA,100
Volkswagen Group of America Inc.,Herndon,VA,100
Vorys Sater Seymour and Pease LLP,Columbus,OH,85
Vox Media Inc.,Washington DC,DC,95
Voya Financial,New York,NY,100
W.R. Berkley,Greenwich,CT,95
W.W. Grainger Inc.,Lake Forest,IL,100
Wachtell Lipton Rosen & Katz,New York,NY,100
Waddell & Reed Financial Inc.,Overland Park,KS,95
Walgreen Co.,Deerfield,IL,100
Wal-Mart Stores Inc.,Bentonville,AR,90
Walt Disney Co. The,Burbank,CA,100
Waste Management Inc.,Houston,TX,100
Wawa Inc.,Wawa,PA,90
WEC Energy Group,Milwaukee,WI,100
WeddingWire Inc.,Chevy Chase,MD,100
Weil Gotshal & Manges LLP,New York,NY,100
WellCare Health Plans Inc.,Tampa,FL,100
Wellmark Inc.,Des Moines,IA,100
Wells Fargo & Co.,San Francisco,CA,100
Wendy's Co. The,Dublin,OH,100
WESCO International Inc.,Pittsburgh,PA,90
Western & Southern Financial Group,Cincinnati,OH,90
Western Digital Corp.,Irvine,CA,65
Western Refining Inc.,El Paso,TX,65
Western Union Co. The,Englewood,CO,70
WestRock,Norcross,GA,100
Weyerhaeuser Co.,Federal Way,WA,100
Whirlpool Corp.,Benton Harbor,MI,100
White & Case LLP,New York,NY,100
WhiteWave Foods Co. The,Denver,CO,100
Whole Foods Market Inc.,Austin,TX,85
Wiley Rein LLP,Washington DC,DC,90
Williams Companies Inc.,Tulsa,OK,80
Williams Mullen PC,Richmond,VA,85
Williams-Sonoma Inc.,San Francisco,CA,90
Willis Towers Watson,Arlington,VA,100
Willkie Farr & Gallagher LLP,New York,NY,95
Wilmer Cutler Pickering Hale & Dorr LLP,Washington DC,DC,100
Wilson Sonsini Goodrich & Rosati PC,Palo Alto,CA,85
Windstream Corp.,Little Rock,AR,45
Winn-Dixie Stores Inc.,Jacksonville,FL,45
Winston & Strawn LLP,Chicago,IL,100
Womble Carlyle Sandridge & Rice LLP,Winston-Salem,NC,100
World Fuel Services,Miami,FL,20
WPP Group USA,New York,NY,100
Wyndham Worldwide Corp.,Parsippany,NJ,100
Wynn Resorts Ltd.,Las Vegas,NV,100
Xcel Energy Inc.,Minneapolis,MN,100
Xerox Corp.,Norwalk,CT,100
Xylem Inc.,Rye Brook,NY,85
Yahoo! Inc.,Sunnyvale,CA,100
Yelp Inc.,San Francisco,CA,95
Young’s Market Co.,Tustin,CA,80
YRC Worldwide Inc.,Overland Park,KS,85
Yum! Brands Inc.,Louisville,KY,100
Zenith Media Services Inc.,New York,NY,100
Zurich North America,Schaumburg,IL,75
