Employer,City,State,CEI Rating
L'Oréal USA Inc.,New York,NY,100
Lowenstein Sandler LLP,New York,NY,100
Lowe's Companies Inc.,Mooresville,NC,100
LPL Financial Holdings Inc.,Boston,MA,100
Lubrizol Corp.,Wickliffe,OH,90
Lyft Inc.,San Francisco,CA,100
M&T Bank Corp.,Buffalo,NY,100
Macmillan Learning,New York,NY,100
Macmillan Publishing Group,New York,NY,100
Macquarie Group Ltd.,New York,NY,100
Macy's Inc.,Cincinnati,OH,100
Magellan Health Services Inc.,Scottsdale,AZ,100
Mallinckrodt LLC,Hazelwood,MO,60
Manatt Phelps & Phillips LLP,Los Angeles,CA,100
ManpowerGroup,Milwaukee,WI,100
Marathon Oil Corp.,Houston,TX,60
Marathon Petroleum Corp.,Findlay,OH,100
Markel Corporation,Glen Allen,VA,100
Marriott International Inc.,Bethesda,MD,100
Mars Inc.,Mt. Olive,NJ,100
Marsh & McLennan Companies Inc.,New York,NY,100
Masco Corp.,Livonia,MI,100
Massachusetts Mutual Life Insurance Co.,Springfield,MA,100
MasTec Inc.,Coral Gables,FL,20
Mastercard,Purchase,NY,100
Mathematica Policy Research,Princeton,NJ,100
Mattel Inc.,El Segundo,CA,100
Mayer Brown LLP,Chicago,IL,100
McAfee LLC,Santa Clara,CA,35
McCarter & English LLP,Newark,NJ,100
McCormick & Company Inc.,Hunt Valley,MD,90
McDermott Will & Emery LLP,Chicago,IL,100
McDonald's Corp.,Oak Brook,IL,95
McGraw-Hill Global Education Holdings LLC,New York,NY,90
McGuireWoods LLP,Richmond,VA,95
McKesson Corp.,San Francisco,CA,100
McKinsey & Co. Inc.,New York,NY,100
Medallia Inc.,San Francisco,CA,100
Medidata Solutions Inc.,New York,NY,100
Medtronic PLC,Minneapolis,MN,100
Meijer Inc.,Grand Rapids,MI,100
Mercedes-Benz Financial Services USA LLC (MBFS),Farmington Hills,MI,85
Merck,Kenilworth,NJ,100
Meredith Corp.,Des Moines,IA,100
Mesirow Financial Holdings Inc.,Chicago,IL,100
MetLife Inc.,New York,NY,100
MGM Resorts International,Las Vegas,NV,100
Michael Best & Friedrich LLP,Milwaukee,WI,100
Michael Page International Inc.,New York,NY,100
Micron Technology Inc.,Boise,ID,85
Microsoft Corp.,Redmond,WA,100
Milbank LLP,New York,NY,100
Mintz Levin Cohn Ferris Glovsky & Popeo PC,Boston,MA,100
Mitchell Gold + Bob Williams,Taylorsville,NC,100
Mohawk Industries Inc.,Calhoun,GA,30
Molina Healthcare Inc.,Long Beach,CA,40
Molson Coors Brewing,Denver,CO,100
Mondelez International Inc.,Deerfield,IL,100
Montgomery McCracken Walker & Rhoads LLP,Philadelphia,PA,100
Moody's Corp.,New York,NY,100
Moore & Van Allen PLLC,Charlotte,NC,100
Morgan Stanley,New York,NY,100
Morgan Lewis & Bockius LLP,Philadelphia,PA,100
Morningstar Inc.,Chicago,IL,100
Morris Manning & Martin LLP,Atlanta,GA,100
Morrison & Foerster LLP,San Francisco,CA,100
Motorola Solutions Inc.,Chicago,IL,100
Mozilla Corporation,Mountain View,CA,95
MSLGROUP Americas,New York,NY,100
MUFG Union Bank N.A.,New York,NY,100
Munger Tolles & Olson LLP,Los Angeles,CA,100
Murphy USA,El Dorado,AR,20
Mutual of Omaha Insurance,Omaha,NE,90
NASDAQ Inc.,New York,NY,100
National CineMedia Inc.,Centennial,CO,100
National Grid USA,Waltham,MA,100
National Oilwell Varco Inc.,Houston,TX,10
Nationwide,Columbus,OH,100
Navient,Wilmington,DE,100
Navistar International Corp.,Lisle,IL,100
NCR Corp.,Atlanta,GA,100
Nelson Mullins Riley & Scarborough LLP,Columbia,SC,75
Nestle Health Science,Bridgewater,NJ,100
Nestle Purina PetCare Co.,St. Louis,MO,100
Nestle USA Inc.,Arlington,VA,100
Nestle Waters North America Inc.,Stamford,CT,100
NetApp Inc.,Sunnyvale,CA,90
Netflix Inc.,Los Gatos,CA,100
New Relic Inc.,San Francisco,CA,95
New York Life Insurance Company,New York,NY,100
New York Times Co.,New York,NY,100
Newell Brands Inc.,Hoboken,NJ,60
Newmont Goldcorp Corporation,Greenwood Village,CO,75
News Corp.,New York,NY,50
NextEra Energy Inc.,Juno Beach,FL,90
NFP,New York,NY,70
NGL Energy Partners,Tulsa,OK,20
Nielsen,New York City,NY,100
Nike Inc.,Beaverton,OR,100
NiSource Inc.,Merrillville,IN,100
Nissan North America Inc.,Franklin,TN,100
Nixon Peabody LLP,Boston,MA,100
Nokia Inc.,Irving,TX,100
Nomura Holding America Inc.,New York,NY,95
Nordstrom Inc.,Seattle,WA,100
Norfolk Southern Corp.,Norfolk,VA,90
North Memorial Health,Robbinsdale,MN,100
Northern Trust Corp.,Chicago,IL,100
Northfield Park Associates LLC,Northfield,OH,100
Northrop Grumman Corp.,Falls Church,VA,90
Northwestern Mutual Life Insurance,Milwaukee,WI,100
Norton Rose Fulbright,Houston,TX,100
NortonLifeLock,Mountain View,CA,95
Novartis Pharmaceuticals Corp.,East Hanover,NJ,100
Novo Nordisk Inc.,Plainsboro,NJ,95
NRG Energy Inc.,Princeton,NJ,65
Nuance Communications,Burlington,MA,100
Nucor Corp.,Charlotte,NC,20
NVIDIA Corp.,Santa Clara,CA,100
NVR Inc.,Reston,VA,20
Occidental Petroleum,Houston,TX,20
Ocean Spray Cranberries Inc.,Lakeville-Middleboro,MA,100
Office Depot Inc.,Boca Raton,FL,100
Ogilvy Group Inc. The,New York,NY,100
Ogletree Deakins Nash Smoak & Stewart,Greenville,SC,100
Old National Bank,Evansville,IN,90
Old Republic International,Chicago,IL,20
Olin Corporation,Clayton,MO,20
O'Melveny & Myers LLP,Los Angeles,CA,100
Omnicom Group,New York,NY,100
ON Semiconductor Corp.,Phoenix,AZ,20
ONE Gas Inc.,Tulsa,OK,40
ONEOK Inc.,Tulsa,OK,90
OppenheimerFunds Inc.,New York,NY,100
Oracle Corp.,Redwood City,CA,100
O'Reilly Automotive Inc.,Springfield,MO,95
Orrick Herrington & Sutcliffe LLP,San Francisco,CA,100
Oscar Insurance Corporation,New York,NY,95
Oshkosh Corporation,Oshkosh,WI,100
Overstock.com,Midvale,UT,100
Owens Corning,Toledo,OH,100
Owens-Illinois Inc.,Perrysburg,OH,20
Pacific Life Insurance Co.,Newport Beach,CA,85
Packaging Corporation of America,Lake Forest,IL,20
Palo Alto Networks,Santa Clara,CA,100
Panera Bread Co.,St. Louis,MO,90
Papa John's International Inc.,Louisville,KY,90
Parexel International Corp.,Billerica,MA,100
Pariveda Solutions Inc.,Dallas,TX,95
Parker Hannifin Corp.,Cleveland,OH,20
Parsons,Pasadena,CA,80
Patagonia Inc.,Ventura,CA,95
Patterson Belknap Webb & Tyler LLP,New York,NY,100
Patterson Companies (Patterson Dental Supply),St. Paul,MN,40
Paul Hastings LLP,Los Angeles,CA,100
Paul Weiss Rifkind Wharton & Garrison LLP,New York,NY,100
PayPal Holdings Inc.,San Jose,CA,100
PBF Energy,Parsippany,NJ,20
Peabody,St. Louis,MO,50
Peapod Digital Labs LLC,Chicago,IL,100
Pearson Inc.,Hoboken,NJ,100
Peloton Interactive Inc.,New York,NY,100
Penske Automotive Group Inc.,Bloomfield Hills,MI,50
Pepper Hamilton LLP,Philadelphia,PA,100
PepsiCo Inc.,Purchase,NY,100
Performance Food Group Co.,Richmond,VA,20
Perkins and Will Inc.,Chicago,IL,100
Perkins Coie LLP,Seattle,WA,100
Pernod Ricard USA LLC,New York,NY,100
Peter Kiewit Sons' Inc.,Omaha,NE,20
PetSmart Inc.,Phoenix,AZ,90
Pfizer Inc.,New York,NY,100
PG&E Corp.,San Francisco,CA,75
Philip Morris International Inc.,New York,NY,55
Philips,Andover,MA,90
Phillips 66,Houston,TX,95
Pillsbury Winthrop Shaw Pittman LLP,New York,NY,100
PIMCO LLC,Newport Beach,CA,100
Pinnacle West Capital,Phoenix,AZ,70
Pinterest Inc.,San Francisco,CA,100
Pioneer Natural Resources Company,Irving,TX,100
Pitney Bowes Inc.,Stamford,CT,85
Plains Exploration and Production Co.,Houston,TX,20
Plains GP Holdings,Houston,TX,100
PNC Financial Services Group Inc. The,Pittsburgh,PA,100
PNM Resources Inc.,Albuquerque,NM,45
Polaris Industries Inc.,Medina,MN,20
Polsinelli,Kansas City,MO,100
PolyOne Corporation,Avon Lake,OH,100
Porter Wright Morris & Arthur LLP,Columbus,OH,90
Portland General Electric Co.,Portland,OR,100
PPG Industries Inc.,Pittsburgh,PA,90
PPL Corp.,Allentown,PA,100
priceline.com LLC,Norwalk,CT,55
PricewaterhouseCoopers LLP,New York,NY,100
Principal Financial Group,Des Moines,IA,100
Procter & Gamble Co.,Cincinnati,OH,100
Progressive Corp. The,Mayfield Village,OH,100
PROS,Houston,TX,95
Proskauer Rose LLP,New York,NY,100
Prudential Financial Inc.,Newark,NJ,100
PTC Inc.,Boston,MA,85
Public Service Enterprise Group,Newark,NJ,100
Publicis Healthcare Communications,New York,NY,100
Publicis Inc.,New York,NY,100
Publicis Media,New York,NY,100
Publicis Sapient,Boston,MA,100
Publix Super Markets Inc.,Lakeland,FL,20
PulteGroup Inc.,Atlanta,GA,100
PVH Corp.,New York,NY,100
Quaintance-Weaver Management LLC,Greensboro,NC,100
QUALCOMM Inc.,San Diego,CA,100
Quanta Services,Houston,TX,20
Quantcast Corp.,San Francisco,CA,100
Quarles & Brady LLP,Milwaukee,WI,100
Quest Diagnostics Inc.,Secaucus,NJ,100
Quinn Emanuel Urquhart & Sullivan LLP,Los Angeles,CA,100
Quintiles Transnational,Durham,NC,20
Qurate Retail Group Inc.,West Chester,PA,100
R.R. Donnelley & Sons Co.,Chicago,IL,100
Rackspace,San Antonio,TX,100
Ralph Lauren Corp.,New York,NY,100
Randstad USA,Atlanta,GA,100
Raymond James Financial Inc.,St. Petersburg,FL,100
Raytheon Co.,Waltham,MA,100
RBC Capital Markets LLC,New York,NY,100
RBC Wealth Management,Minneapolis,MN,100
Re:Sources USA,Long Island City,NY,100
Realogy Holdings Corp.,Madison,NJ,100
Recreational Equipment Inc.,Kent,WA,95
Redfin Corp.,Seattle,WA,100
Reed Smith LLP,Pittsburgh,PA,100
Regal Entertainment Group,Knoxville,TN,20
Regeneron Pharmaceuticals,Tarrytown,NY,100
Regions Financial Corp.,Birmingham,AL,85
Regis Corp.,Edina,MN,20
Reinhart Boerner Van Deuren s.c.,Milwaukee,WI,95
Reinsurance Group of America Inc.,Chesterfield,MO,100
Reliance Steel & Aluminum Co.,Los Angeles,CA,80
Relaas LLC,Morrisville,NC,100
Replacements Ltd.,McLeansville,NC,100
Republic Services Inc.,Phoenix,AZ,85
Restaurant Brands International,Miami,FL,100
Retail Business Services,Salisbury,NC,100
Reynolds American Inc.,Winston-Salem,NC,100
RingCentral Inc.,Belmont,CA,100
Rite Aid Corp.,Camp Hill,PA,50
Robert Bosch Corp.,Farmington Hills,MI,100
Robert Half,Menlo Park,CA,100
Robert W. Baird & Co. Incorporated,Milwaukee,WI,100
Robins Kaplan LLP,Minneapolis,MN,100
Roche Diagnostics Corp.,Indianapolis,IN,100
Rockland Trust Co.,Rockland,MA,100
Rockwell Automation Inc.,Milwaukee,WI,100
Rolls-Royce North America (USA) Holdings Co.,Reston,VA,50
Ropes & Gray LLP,Boston,MA,100
Ross Stores Inc.,Dublin,CA,100
Royal Caribbean Cruises Ltd.,Miami,FL,100
RSM US LLP,Chicago,IL,100
Ryder System Inc.,Miami,FL,100
S&P Global Inc.,New York,NY,100
S.C. Johnson & Son Inc.,Racine,WI,100
Saatchi & Saatchi North America Inc.,New York,NY,100
Sabre Holdings Inc.,Southlake,TX,100
Saint-Gobain Corp.,Malvern,PA,50
Saks Inc.,New York,NY,100
Salesforce,San Francisco,CA,50
Sally Beauty Holdings Inc.,Denton,TX,75
Samsung Electronics America Inc.,Ridgefield Park,NJ,100
Sanderson Farms Inc.,Laurel,MS,40
Sanmina-SCI,San Jose,CA,20
Sanofi,Bridgewater,NJ,100
SAP America Inc.,Newtown Square,PA,100
Saul Ewing Arnstein & Lehr LLP,Philadelphia,PA,100
SBE,Los Angeles,CA,40
Schiff Hardin LLP,Chicago,IL,100
Schneider Electric,Andover,MA,100
Scholastic Corp.,New York,NY,65
Schulte Roth & Zabel LLP,New York,NY,100
Science Applications International Corp.,Reston,VA,100
Seaboard Corp.,Merriam,KS,20
Seacoast National Bank,Stuart,FL,100
Seagate Technology plc,Cupertino,CA,100
Sealed Air Corp.,Charlotte,NC,100
Securian Financial Group Inc.,St. Paul,MN,85
Selective Insurance Group,Branchville,NJ,40
Sempra Energy,San Diego,CA,100
Sephora,San Francisco,CA,100
Seyfarth Shaw LLP,Chicago,IL,100
Shake Shack Inc.,New York,NY,100
Shearman & Sterling LLP,New York,NY,100
Shell Oil Co.,Houston,TX,100
Sheppard Mullin Richter & Hampton LLP,Los Angeles,CA,100
Sherwin-Williams Co. The,Cleveland,OH,100
Shook Hardy & Bacon LLP,Kansas City,MO,100
Sidley Austin LLP,Chicago,IL,100
Siemens Corp.,Washington DC,DC,100
Siemens Healthineers USA,Tarrytown,NY,100
Simon Property Group Inc.,Indianapolis,IN,20
Simpson Thacher & Bartlett LLP,New York,NY,100
SIRIUS XM + Pandora,New York,NY,100
Skadden Arps Slate Meagher & Flom LLP,New York,NY,100
SkyWest Inc.,St. George,UT,70
Slalom,Seattle,WA,100
SLM Corp. (Sallie Mae),Newark,DE,100
Snagajob.com Inc.,Glen Allen,VA,95
Snell & Wilmer,Phoenix,AZ,100
Société Générale,New York,NY,100
Sodexo Inc.,Gaithersburg,MD,100
Software AG USA Inc.,Reston,VA,100
Software House International,Somerset,NJ,30
Sonic Automotive Inc.,Charlotte,NC,45
Sonoco Products Company,Hartsville,SC,45
Sony Corporation of America,New York,NY,100
Sony Electronics Inc.,San Diego,CA,100
Sony Interactive Entertainment LLC,San Mateo,CA,100
Sony Pictures Entertainment Inc.,Culver City,CA,100
Southern Co.,Atlanta,GA,100
Southwest Airlines Co.,Dallas,TX,100
SpartanNash,Byron Center,MI,100
Spirit AeroSystems Inc.,Wichita,KS,95
Spotify USA Inc.,New York,NY,100
Sprint Corp.,Overland Park,KS,100
Squarespace,New York,NY,100
Squire Patton Boggs,Cleveland,OH,100
Standard Chartered,New York,NY,100
Standard Insurance Co.,Portland,OR,100
Stanley Black & Decker Inc.,New Britain,CT,100
Staples Inc.,Framingham,MA,100
Starbucks Corp.,Seattle,WA,100
State Farm Group,Bloomington,IL,100
State Street Corp.,Boston,MA,100
Steel Dynamics Inc.,Fort Wayne,IN,55
Steelcase Inc.,Grand Rapids,MI,100
Steptoe & Johnson LLP,Washington DC,DC,100
Stinson LLP,Kansas City,MO,100
Stoel Rives LLP,Portland,OR,100
Stop & Shop,Quincy,MA,100
Stryker Corp.,Kalamazoo,MI,100
Subaru of America Inc.,Cherry Hill,NJ,85
Sullivan & Cromwell LLP,New York,NY,100
Sumitomo Mitsui Banking Corporation,New York,NY,100
Sun Life Financial Inc. (US),Wellesley Hills,MA,100
Sunrun Inc.,San Francisco,CA,70
SunTrust Banks Inc.,Atlanta,GA,100
Supervalu Inc.,Eden Prairie,MN,40
Synchrony,Stamford,CT,100
SYNNEX Corp.,Fremont,CA,95
SYSCO Corp.,Houston,TX,100
T. Rowe Price Associates Inc.,Baltimore,MD,100
Tailored Brands Inc.,Houston,TX,95
Takeda Pharmaceuticals USA Inc.,Deerfield,IL,100
Tapestry Inc.,New York,NY,100
Targa Resources Corp.,Houston,TX,100
Target Corp.,Minneapolis,MN,100
TD Ameritrade,Omaha,NE,100
TD Bank N.A.,Cherry Hill,NJ,100
TD Securities (USA) LLC,New York,NY,100
TE Connectivity Inc.,Berwyn,PA,100
Tech Data Corp.,Clearwater,FL,100
TEGNA Inc.,McLean,VA,100
TENET Healthcare Corporation,Dallas,TX,80
Tesla Inc.,Palo Alto,CA,100
Teva Pharmaceutical USA Inc.,North Wales,PA,100
Texas Instruments Inc.,Dallas,TX,100
Textron Inc.,Providence,RI,100
The Auto Club Group,Dearborn,MI,60
The Bama Companies Inc.,Tulsa,OK,100
The Chemours Company,Wilmington,DE,80
The Knot Worldwide,Chevy Chase,MD,100
The Michaels Companies Inc.,Irving,TX,55
Thermo Fisher Scientific Inc.,Waltham,MA,100
Thompson & Knight LLP,Dallas,TX,85
Thompson Coburn LLP,St. Louis,MO,100
Thompson Hine LLP,Cleveland,OH,100
Thomson Reuters,Stamford,CT,100
Thor Industries Inc.,Elkhart,IN,20
Thrivent Financial,Minneapolis,MN,80
TIAA,New York,NY,100
Tiffany & Co.,New York,NY,100
TJX Companies Inc. The,Framingham,MA,100
T-Mobile USA Inc.,Bellevue,WA,100
Toll Brothers Inc.,Horsham,PA,100
Toyota Motor North America Inc.,Plano,TX,100
TPG Global LLC,Fort Worth,TX,100
Tractor Supply Company,Brentwood,TN,100
Transamerica Corp. The,Cedar Rapids,IA,100
TransUnion,Chicago,IL,100
TravelCenters of America,Westlake,OH,100
Travelers Companies Inc. The,New York,NY,100
Travelport Ltd.,Atlanta,GA,50
TreeHouse Foods Inc.,Oak Brook,IL,20
TripAdvisor Inc.,Needham,MA,100
Troutman Sanders LLP,Atlanta,GA,100
True Value Co. LLC,Chicago,IL,75
Tufts Health Plan,Watertown,MA,100
Turner Construction Co.,New York,NY,100
Twitter Inc.,San Francisco,CA,100
Tyson Foods Inc.,Springdale,AR,85
U.S. Bancorp,Minneapolis,MN,100
U.S. Cellular,Chicago,IL,100
Uber Technologies Inc.,San Francisco,CA,100
UBS AG,New York,NY,100
UGI Corp.,King of Prussia,PA,20
Ulta Salon Cosmetics & Fragrance,Bolingbrook,IL,100
Ultimate Software,Weston,FL,90
Under Armour Inc.,Baltimore,MD,100
Unilever,Englewood Cliffs,NJ,100
Union Pacific Corp.,Omaha,NE,95
Unisys Corp.,Blue Bell,PA,70
United Airlines Holdings Inc.,Chicago,IL,100
United Natural Foods Inc.,Providence,RI,20
United Parcel Service Inc.,Atlanta,GA,50
United Rentals Inc.,Stamford,CT,50
United Services Automobile Association,San Antonio,TX,100
United States Steel Corp.,Pittsburgh,PA,80
United Technologies Corp.,Farmington,CT,100
UnitedHealth Group Inc.,Minnetonka,MN,100
Univar Solutions Inc.,Downers Grove,IL,100
Universal Health Services Inc.,King of Prussia,PA,40
University of Phoenix,Phoenix,AZ,20
Univision Communications Inc.,Miami,FL,100
Unum Group,Chattanooga,TN,100
UPMC Health Plan,Pittsburgh,PA,100
Urban Outfitters Inc.,Philadelphia,PA,100
US Foods Inc.,Rosemont,IL,30
USG Corp.,Chicago,IL,40
Valero Energy Corp.,San Antonio,TX,40
Vanguard Group Inc.,Malvern,PA,100
Veritas Technologies LLC,Mountain View,CA,60
Veritiv,Atlanta,GA,20
Verizon Communications Inc.,New York,NY,100
VERMEG SARL,New York,NY,100
Vertex Pharmaceuticals Inc.,Boston,MA,100
VF Corp.,Greensboro,NC,100
Viacom Inc.,New York,NY,100
Vinson & Elkins LLP,Houston,TX,100
Virgin Orbit,Long Beach,CA,40
Visa,San Francisco,CA,100
Vision Service Plan,Rancho Cordova,CA,20
Vistra Energy,Irving,TX,85
Vivint Smart Home Inc.,Provo,UT,40
VMware Inc.,Palo Alto,CA,100
Volkswagen Group of America Inc.,Herndon,VA,100
Vorys Sater Seymour and Pease LLP,Columbus,OH,100
Vox Media Inc.,Washington DC,DC,100
Voya Financial,New York,NY,100
W.R. Berkley,Greenwich,CT,60
W.W. Grainger Inc.,Lake Forest,IL,100
Wachtell Lipton Rosen & Katz,New York,NY,100
Waddell & Reed Financial Inc.,Overland Park,KS,95
Walgreen Co.,Deerfield,IL,100
Walmart Inc.,Bentonville,AR,100
Walt Disney Co. The,Burbank,CA,100
Warby Parker,New York,NY,100
Warner Media,New York,NY,100
Warner Music Group,New York,NY,100
Washington DC Permanente Medical Group,Renton,WA,95
Waste Management Inc.,Houston,TX,100
Wawa Inc.,Wawa,PA,100
Wayfair,Boston,MA,85
WE Communications,Bellevue,WA,100
WEC Energy Group,Milwaukee,WI,40
Weil Gotshal & Manges LLP,New York,NY,100
WellCare Health Plans Inc.,Tampa,FL,100
Wellmark Inc.,Des Moines,IA,100
Wells Fargo & Co.,San Francisco,CA,100
Wendy's Co. The,Dublin,OH,100
WESCO International Inc.,Pittsburgh,PA,45
West Monroe Partners LLC,Chicago,IL,95
Western Digital Corp.,San Jose,CA,100
Western Union Co. The,Englewood,CO,100
Westlake Chemical,Houston,TX,20
WestRock,Atlanta,GA,90
Weyerhaeuser Co.,Seattle,WA,95
Whirlpool Corp.,Benton Harbor,MI,100
White & Case LLP,New York,NY,100
Wiley Rein LLP,Washington DC,DC,100
William Blair & Company LLC,Chicago,IL,100
Williams Companies Inc. The,Tulsa,OK,100
Williams Mullen,Richmond,VA,100
Williams-Sonoma Inc.,San Francisco,CA,90
Willis Towers Watson,Arlington,VA,100
Willis Furr & Gallagher LLP,New York,NY,85
Wilmer Cutler Pickering Hale & Dorr LLP,Washington DC,DC,100
Wilson Sonsini Goodrich & Rosati PC,Palo Alto,CA,100
Windstream Corp.,Little Rock,AR,70
Winn-Dixie Stores Inc.,Jacksonville,FL,100
Winston & Strawn LLP,Chicago,IL,100
Wipro Ltd.,East Brunswick,NJ,90
Womble Bond Dickinson (US) LLP,Winston-Salem,NC,100
Workday Inc.,Pleasanton,CA,100
World Fuel Services,Miami,FL,20
WPP Group USA,New York,NY,85
Wyndham Destinations,Orlando,FL,100
Wyndham Hotels & Resorts Inc.,Parsippany,NJ,100
Wynn Resorts Ltd.,Las Vegas,NV,90
Xcel Energy Inc.,Minneapolis,MN,100
Xerox Corp.,Norwalk,CT,85
XPO Logistics,Greenwich,CT,85
Xylem Inc.,Rye Brook,NY,95
Yelp Inc.,San Francisco,CA,100
Yext Inc.,New York,NY,100
Young's Market Co.,Tustin,CA,75
YRC Worldwide Inc.,Overland Park,KS,40
Yum China Holdings,Plano,TX,80
Yum! Brands Inc.,Louisville,KY,100
Zendesk Inc.,San Francisco,CA,100
Zillow Group,Seattle,WA,100
Zimmer Biomet Holdings Inc.,Warsaw,IN,80
ZS Associates Inc.,Evanston,IL,100
 The,Schaumburg,IL,95
