Employer,City,State,CEI Rating
Polsinelli Shugart PC,Kansas City,MO,85
Portland General Electric Co.,Portland,OR,60
PPG Industries Inc.,Pittsburgh,PA,60
PPL Corp.,Allentown,PA,90
Praxair Inc.,Danbury,CT,30
Precision Castparts Corp.,Portland,OR,0
PricewaterhouseCoopers LLP,New York,NY,100
Principal Financial Group,Des Moines,IA,90
Procter & Gamble Co.,Cincinnati,OH,85
Progress Energy Inc.,Raleigh,NC,45
Progressive Corp. The,Mayfield Village,OH,90
Proskauer Rose LLP,New York,NY,90
Prudential Financial Inc.,Newark,NJ,100
Public Service Enterprise Group,Newark,NJ,80
Publicis Inc.,New York,NY,15
Publix Super Markets,Lakeland,FL,15
QUALCOMM Inc.,San Diego,CA,85
Quarles & Brady LLP,Milwaukee,WI,85
Quest Diagnostics Inc.,Madison,NJ,65
R.R. Donnelley & Sons Co.,Chicago,IL,80
RadioShack Corp.,Fort Worth,TX,30
Raymond James Financial Inc.,St. Petersburg,FL,90
Raytheon Co.,Waltham,MA,100
RBC Wealth Management,Minneapolis,MN,85
Realogy Corp.,Parsippany,NJ,45
Recreational Equipment Inc.,Kent,WA,65
Reed Smith LLP,Pittsburgh,PA,65
Reinsurance Group of America Inc.,Chesterfield,MO,15
Reliance Steel & Aluminum Co.,Los Angeles,CA,15
Replacements Ltd.,McLeansville,NC,100
Republic Services Inc.,Phoenix,AZ,85
Reynolds American Inc.,Winston-Salem,NC,15
Rite Aid Corp.,Camp Hill,PA,45
Robert Half International Inc.,Menlo Park,CA,75
Robert W. Baird & Co. Incorporated,Milwaukee,WI,90
Robins  Kaplan Miller & Ciresi LLP,Minneapolis,MN,75
Rockwell Automation Inc.,Milwaukee,WI,70
Rockwell Collins Inc.,Cedar Rapids,IA,75
Ropes & Gray LLP,Boston,MA,100
Ross Stores,Pleasanton,CA,60
Royal Caribbean Cruises Ltd.,Miami,FL,85
RRI Energy Inc.,Houston,TX,60
Ryder System Inc.,Miami,FL,60
Ryland Group Inc. The,Calabasas,CA,20
S.C. Johnson & Son Inc.,Racine,WI,85
Sabre Holdings Inc.,Southlake,TX,85
Safeway Inc.,Pleasanton,CA,80
SAIC Inc.,McLean,VA,15
Sanmina-SCI,San Jose,CA,0
Sanofi-Aventis U.S. LLC,Bridgewater,NJ,65
SAP America Inc.,Newtown Square,PA,90
Sara Lee Corp.,Downers Grove,IL,85
Saul Ewing LLP,Philadelphia,PA,90
SCANA Corp.,Cayce,SC,15
Schiff Hardin LLP,Chicago,IL,100
Schulte Roth & Zabel LLP,New York,NY,60
Seagate Technology LLC,Scotts Valley,CA,45
Sealed Air Corp.,Elmwood Park,NJ,30
Sears Holdings Corp.,Hoffman Estates,IL,100
Sedgwick  Detert Moran & Arnold LLP,San Francisco,CA,65
Selective Insurance Group,Branchville,NJ,15
Sempra Energy,San Diego,CA,90
Severn Trent Services Inc.,Fort Washington DC,PA,50
Seyfarth Shaw LLP,Chicago,IL,100
Shearman & Sterling LLP,New York,NY,100
Shell Oil Co.,Houston,TX,85
Sheppard  Mullin Richter & Hampton LLP,Los Angeles,CA,100
Sherwin-Williams Co. The,Cleveland,OH,15
Shook Hardy & Bacon LLP,Kansas City,MO,65
Sidley Austin LLP,Chicago,IL,100
Simpson  Thacher & Bartlett LLP,New York,NY,100
SIRIUS XM Radio Inc.,New York,NY,75
Skadden Arps Slate Meagher & Flom LLP,New York,NY,90
SLM Corp. (Sallie Mae),Reston,VA,90
Smith International Inc.,Houston,TX,15
Smithfield Foods Inc.,Smithfield,VA,15
Smurfit-Stone Container Corp.,Chicago,IL,15
SNR Denton US LLP,New York,NY,90
Sodexo Inc.,Gaithersburg,MD,100
Software AG USA Inc.,Reston,VA,80
Software House International,Somerset,NJ,60
Sonic Automotive Inc.,Charlotte,NC,60
Sony Electronics Inc.,San Diego,CA,90
Southern California Edison Co.,Rosemead,CA,100
Southern Co.,Atlanta,GA,90
Southwest Airlines Co.,Dallas,TX,90
Spectra Energy Corp.,Houston,TX,85
Spectrum Group International Inc.,Irvine,CA,15
Sprint Nextel Corp.,Overland Park,KS,100
SPX Corp.,Charlotte,NC,60
Squire Sanders & Dempsey LLP,Cleveland,OH,100
SRA International Inc.,Fairfax,VA,45
St. Jude Medical Inc.,St. Paul,MN,60
Staples Inc.,Framingham,MA,60
Starbucks Corp.,Seattle,WA,85
Starcom MediaVest Group,Chicago,IL,85
Starwood Hotels & Resorts Worldwide,White Plains,NY,90
State Farm Group,Bloomington,IL,95
State Street Corp.,Boston,MA,90
Steelcase Inc.,Grand Rapids,MI,90
Steptoe & Johnson LLP,Washington DC,DC,80
Stinson Morrison Hecker LLP,Kansas City,MO,65
Stoel Rives LLP,Portland,OR,90
Stryker Corp.,Kalamazoo,MI,15
Subaru of America Inc.,Cherry Hill,NJ,85
Sullivan & Cromwell LLP,New York,NY,90
Sun Life Financial Inc. (U.S.),Wellesley Hills,MA,100
SunGard Data Systems Inc.,Wayne,PA,15
Sunoco Inc.,Philadelphia,PA,15
SunTrust Banks Inc.,Atlanta,GA,90
Supervalu Inc.,Eden Prairie,MN,15
Sutherland Asbill & Brennan LLP,Atlanta,GA,100
Symantec Corp.,Mountain View,CA,90
SYNNEX Corp.,Fremont,CA,0
SYSCO Corp.,Houston,TX,65
Target Corp.,Minneapolis,MN,85
TD Bank  N.A.,Wilmington,DE,100
Teachers Insurance & Annuity Association - College Retirement Equities Fund,New York,NY,100
Tech Data Corp.,Clearwater,FL,100
Telephone & Data Systems Inc. (U.S. Cellular),Chicago,IL,60
Tenet Health Care Inc.,Dallas,TX,45
Tenneco Inc.,Lake Forest,IL,0
Terex Corporation,Westport,CT,30
Tesoro Corp.,San Antonio,TX,15
Texas Instruments Inc.,Dallas,TX,90
Textron Inc.,Providence,RI,15
Shaw Group Inc. The,Baton Rouge,LA,15
Thermo Fisher Scientific Inc.,Waltham,MA,50
Thompson Coburn LLP,St. Louis,MO,100
Thompson Hine LLP,Cleveland,OH,85
Thomson Reuters,New York,NY,90
Thrivent Financial for Lutherans,Minneapolis,MN,15
Tiffany & Co.,New York,NY,90
Time Warner Cable Inc.,New York,NY,85
Time Warner Inc.,New York,NY,90
TJX Companies Inc. The,Framingham,MA,80
T-Mobile USA Inc.,Bellevue,WA,55
Toyota Financial Services Corp.,Torrance,CA,100
Toyota Motor Sales USA Inc.,Torrance,CA,100
Toys 'R' Us Inc.,Wayne,NJ,15
Travel Impressions Ltd.,Farmingdale,NY,80
TravelCenters of America,Westlake,OH,45
Travelers Companies Inc. The,New York,NY,90
Travelport LP,Parsippany,NJ,65
Troutman Sanders LLP,Atlanta,GA,100
TRW Automotive Holdings Corp.,Livonia,MI,0
Tutor Perini Corp.,Sylmar,CA,0
Tyson Foods Inc.,Springdale,AR,15
U.S. Bancorp,Minneapolis,MN,100
U.S. Foodservice Inc.,Rosemont,IL,50
UBM plc,Manhasset,NY,0
UBS AG,Stamford,CT,100
UGI Corp.,King of Prussia,PA,30
Unilever,Englewood Cliffs,NJ,65
Union Pacific Corp.,Omaha,NE,65
Unisys Corp.,Blue Bell,PA,40
United Continental Holdings Inc.,Chicago,IL,100
United Parcel Service Inc. (UPS),Atlanta,GA,100
United Services Automobile Association,San Antonio,TX,60
United States Steel Corp.,Pittsburgh,PA,0
United Stationers Inc.,Deerfield,IL,15
United Technologies Corp.,Hartford,CT,100
UnitedHealth Group Inc.,Minnetonka,MN,100
Universal American Corp.,Rye Brook,NY,15
Universal Health Services,King of Prussia,PA,0
Unum Group,Chattanooga,TN,70
URS Corp.,San Francisco,CA,15
US Airways Group Inc.,Tempe,AZ,85
Valassis Communications Inc.,Livonia,MI,75
Valero Energy Corp.,San Antonio,TX,60
Verizon Communications Inc.,New York,NY,85
VF Corp.,Greensboro,NC,15
Viacom Inc.,New York,NY,90
Vinson & Elkins LLP,Houston,TX,90
Virgin America,Burlingame,CA,90
Virgin Media Inc.,New York,NY,15
Visa,San Francisco,CA,90
Vision Service Plan,Rancho Cordova,CA,45
Visteon Corp.,Van Buren Township,MI,85
Volkswagen Group of America Inc.,Herndon,VA,90
Vorys Sater Seymour and Pease LLP,Columbus,OH,100
W.R. Berkley,Greenwich,CT,0
W.W. Grainger,Lake Forest,IL,15
Wachtell Lipton Rosen & Katz LLP,New York,NY,100
Walgreen Co.,Deerfield,IL,100
Wal-Mart Stores Inc.,Bentonville,AR,60
Walt Disney Co. The,Burbank,CA,100
Washington DC Post Co.,Washington DC,DC,90
Waste Management Inc.,Houston,TX,90
Weil Gotshal & Manges LLP,New York,NY,90
WellCare Health Plans Inc.,Tampa,FL,15
WellPoint Inc.,Indianapolis,IN,85
Wells Fargo & Co.,San Francisco,CA,100
WESCO International Inc.,Pittsburgh,PA,15
Western & Southern Financial Group,Cincinnati,OH,60
Western Digital Corp.,Lake Forest,CA,15
Western Refining Inc.,El Paso,TX,15
Western Union Co. The,Englewood,CO,65
Weyerhaeuser Co.,Federal Way,WA,15
Whirlpool Corp.,Benton Harbor,MI,90
Whole Foods Market Inc.,Austin,TX,100
Wildman Harrold Allen & Dixon LLP,Chicago,IL,100
Williams Companies Inc. The,Tulsa,OK,60
Williams Mullen PC,Richmond,VA,90
Willkie Farr & Gallagher LLP,New York,NY,85
Wilmer Cutler Pickering Hale & Dorr LLP,Washington DC,DC,85
Wilson Sonsini Goodrich & Rosati PC,Palo Alto,CA,85
Winn-Dixie Stores Inc.,Jacksonville,FL,15
Winston & Strawn LLP,Chicago,IL,100
Wisconsin Energy Corp.,Milwaukee,WI,45
Womble Carlyle Sandridge & Rice LLP,Winston-Salem,NC,60
World Fuel Services,Miami,FL,30
WPP Group USA,New York,NY,90
Wyeth,Madison,NJ,90
Wyndham Worldwide Corp.,Parsippany,NJ,90
Wynn Resorts Ltd.,Las Vegas,NV,90
Xcel Energy Inc.,Minneapolis,MN,75
Xerox Corp.,Norwalk,CT,60
XTO Energy Inc.,Fort Worth,TX,15
Yahoo! Inc.,Sunnyvale,CA,90
YRC Worldwide Inc.,Overland Park,KS,0
Yum! Brands Inc.,Louisville,KY,45
Zurich North America,Schaumburg,IL,65
